ticker,trade_date,month,decision_time,entry_time,exit_time,hold_minutes,calendar_rr_pressure,side,action,trade_executed,entry_open,exit_open,underlying_return_bps,gross_bps,cost_bps,net_bps,inverse_sign_control_net_bps,always_long_control_net_bps
QQQ,20230223,202302,10:35:00,10:36:00,13:36:00,180,0.005350000000000132,1,LONG,True,296.69,293.74,-99.92800324871087,-99.92800324871087,1.0,-100.92800324871087,98.92800324871087,-100.92800324871087
QQQ,20230224,202302,10:35:00,10:36:00,13:36:00,180,-0.006449999999999928,-1,SHORT,True,290.83,290.74,-3.095070265606054,3.095070265606054,1.0,2.095070265606054,-4.095070265606054,-4.095070265606054
QQQ,20230227,202302,10:35:00,10:36:00,13:36:00,180,-0.0008000000000000229,-1,SHORT,True,295.3,294.73,-19.32105748246793,19.32105748246793,1.0,18.32105748246793,-20.32105748246793,-20.32105748246793
QQQ,20230228,202302,10:35:00,10:36:00,13:36:00,180,-0.00045000000000000595,-1,SHORT,True,293.78,295.81,68.86168428098263,-68.86168428098263,1.0,-69.86168428098263,67.86168428098263,67.86168428098263
QQQ,20230301,202303,10:35:00,10:36:00,13:36:00,180,-0.00029999999999991145,-1,SHORT,True,291.53,291.11,-14.417138292901798,14.417138292901798,1.0,13.417138292901798,-15.417138292901798,-15.417138292901798
QQQ,20230302,202303,10:35:00,10:36:00,13:36:00,180,0.002650000000000041,1,LONG,True,290.12,290.97,29.255385783495317,29.255385783495317,1.0,28.255385783495317,-30.255385783495317,28.255385783495317
QQQ,20230303,202303,10:35:00,10:36:00,13:36:00,180,-0.0030000000000000027,-1,SHORT,True,297.35,298.39,34.91459551117952,-34.91459551117952,1.0,-35.91459551117952,33.91459551117952,33.91459551117952
QQQ,20230306,202303,10:35:00,10:36:00,13:36:00,180,-0.0015499999999999403,-1,SHORT,True,302.72,301.54,-39.05608512740991,39.05608512740991,1.0,38.05608512740991,-40.05608512740991,-40.05608512740991
QQQ,20230307,202303,10:35:00,10:36:00,13:36:00,180,-0.0019500000000000628,-1,SHORT,True,299.58,297.69,-63.28817146313083,63.28817146313083,1.0,62.28817146313083,-64.28817146313082,-64.28817146313082
QQQ,20230308,202303,10:35:00,10:36:00,13:36:00,180,-0.006650000000000045,-1,SHORT,True,297.55,296.13,-47.837309929547814,47.837309929547814,1.0,46.837309929547814,-48.837309929547814,-48.837309929547814
QQQ,20230309,202303,10:35:00,10:36:00,13:36:00,180,-0.006599999999999939,-1,SHORT,True,300.55,295.99,-152.88459515579368,152.88459515579368,1.0,151.88459515579368,-153.88459515579368,-153.88459515579368
QQQ,20230310,202303,10:35:00,10:36:00,13:36:00,180,-0.010000000000000009,-1,SHORT,True,291.6,288.15,-119.01822251827865,119.01822251827865,1.0,118.01822251827865,-120.01822251827865,-120.01822251827865
QQQ,20230313,202303,10:35:00,10:36:00,13:36:00,180,-0.027600000000000013,-1,SHORT,True,290.42,291.36,32.31464876706461,-32.31464876706461,1.0,-33.31464876706461,31.31464876706461,31.31464876706461
QQQ,20230314,202303,10:35:00,10:36:00,13:36:00,180,-0.007950000000000068,-1,SHORT,True,296.98,295.94,-35.080653935273524,35.080653935273524,1.0,34.080653935273524,-36.080653935273524,-36.080653935273524
QQQ,20230315,202303,10:35:00,10:36:00,13:36:00,180,-0.01409999999999978,-1,SHORT,True,294.27,296.42,72.7965428443511,-72.7965428443511,1.0,-73.7965428443511,71.7965428443511,71.7965428443511
QQQ,20230316,202303,10:35:00,10:36:00,13:36:00,180,0.007199999999999984,1,LONG,True,299.43,305.12,188.24474485504282,188.24474485504282,1.0,187.24474485504282,-189.24474485504282,187.24474485504282
QQQ,20230317,202303,10:35:00,10:36:00,13:36:00,180,0.01419999999999999,1,LONG,True,304.81,305.42,19.992468517779226,19.992468517779226,1.0,18.992468517779226,-20.992468517779226,18.992468517779226
QQQ,20230320,202303,10:35:00,10:36:00,13:36:00,180,-0.006750000000000034,-1,SHORT,True,304.17,304.94,25.28280311162887,-25.28280311162887,1.0,-26.28280311162887,24.28280311162887,24.28280311162887
QQQ,20230321,202303,10:35:00,10:36:00,13:36:00,180,-0.003899999999999959,-1,SHORT,True,307.04,308.8,57.157858912312484,-57.157858912312484,1.0,-58.157858912312484,56.157858912312484,56.157858912312484
QQQ,20230322,202303,10:35:00,10:36:00,13:36:00,180,-0.01720000000000005,-1,SHORT,True,311.34,311.23,-3.533739214694977,3.533739214694977,1.0,2.533739214694977,-4.533739214694977,-4.533739214694977
QQQ,20230323,202303,10:35:00,10:36:00,13:36:00,180,0.003499999999999892,1,LONG,True,311.85,311.57,-8.982708890554912,-8.982708890554912,1.0,-9.982708890554912,7.982708890554912,-9.982708890554912
QQQ,20230324,202303,10:35:00,10:36:00,13:36:00,180,-0.010349999999999998,-1,SHORT,True,308.82,309.43,19.733124074178257,-19.733124074178257,1.0,-20.733124074178257,18.733124074178257,18.733124074178257
QQQ,20230327,202303,10:35:00,10:36:00,13:36:00,180,0.009550000000000003,1,LONG,True,310.45,309.05,-45.19781705619407,-45.19781705619407,1.0,-46.19781705619407,44.19781705619407,-46.19781705619407
QQQ,20230328,202303,10:35:00,10:36:00,13:36:00,180,0.016500000000000015,1,LONG,True,305.22,305.49,8.842167889550275,8.842167889550275,1.0,7.842167889550275,-9.842167889550275,7.842167889550275
QQQ,20230329,202303,10:35:00,10:36:00,13:36:00,180,0.0016999999999999793,1,LONG,True,310.66,311.27,19.616361828740917,19.616361828740917,1.0,18.616361828740917,-20.616361828740917,18.616361828740917
QQQ,20230330,202303,10:35:00,10:36:00,13:36:00,180,-0.00269999999999998,-1,SHORT,True,315.52,314.55,-30.790253982318255,30.790253982318255,1.0,29.790253982318255,-31.790253982318255,-31.790253982318255
QQQ,20230331,202303,10:35:00,10:36:00,13:36:00,180,-0.015749999999999986,-1,SHORT,True,317.98,318.79,25.440910749154245,-25.440910749154245,1.0,-26.440910749154245,24.440910749154245,24.440910749154245
QQQ,20230403,202304,10:35:00,10:36:00,13:36:00,180,-0.0036000000000000476,-1,SHORT,True,319.97,317.86,-66.16207130292824,66.16207130292824,1.0,65.16207130292824,-67.16207130292824,-67.16207130292824
QQQ,20230404,202304,10:35:00,10:36:00,13:36:00,180,-0.0019999999999999463,-1,SHORT,True,320.99,319.52,-45.90100329281938,45.90100329281938,1.0,44.90100329281938,-46.90100329281938,-46.90100329281938
QQQ,20230405,202304,10:35:00,10:36:00,13:36:00,180,0.01205000000000006,1,LONG,True,315.96,314.84,-35.51050021968938,-35.51050021968938,1.0,-36.51050021968938,34.51050021968938,-36.51050021968938
QQQ,20230406,202304,10:35:00,10:36:00,13:36:00,180,0.0007999999999999952,1,LONG,True,315.03,317.51,78.41441513736173,78.41441513736173,1.0,77.41441513736173,-79.41441513736173,77.41441513736173
QQQ,20230410,202304,10:35:00,10:36:00,13:36:00,180,-0.004450000000000037,-1,SHORT,True,314.43,317.01,81.71843270853363,-81.71843270853363,1.0,-82.71843270853363,80.71843270853363,80.71843270853363
QQQ,20230411,202304,10:35:00,10:36:00,13:36:00,180,0.008500000000000035,1,LONG,True,315.94,316.37,13.600925694244356,13.600925694244356,1.0,12.600925694244356,-14.600925694244356,12.600925694244356
QQQ,20230412,202304,10:35:00,10:36:00,13:36:00,180,0.014100000000000057,1,LONG,True,315.69,316.39,22.149104106228293,22.149104106228293,1.0,21.149104106228293,-23.149104106228293,21.149104106228293
QQQ,20230413,202304,10:35:00,10:36:00,13:36:00,180,0.0032999999999999696,1,LONG,True,317.2,318.07,27.389945815213913,27.389945815213913,1.0,26.389945815213913,-28.389945815213913,26.389945815213913
QQQ,20230414,202304,10:35:00,10:36:00,13:36:00,180,0.0015999999999999626,1,LONG,True,317.61,315.81,-56.834480920549595,-56.834480920549595,1.0,-57.834480920549595,55.834480920549595,-57.834480920549595
QQQ,20230417,202304,10:35:00,10:36:00,13:36:00,180,-0.0009500000000000342,-1,SHORT,True,317.96,317.16,-25.192103007136,25.192103007136,1.0,24.192103007136,-26.192103007136,-26.192103007136
QQQ,20230418,202304,10:35:00,10:36:00,13:36:00,180,-0.003099999999999936,-1,SHORT,True,318.22,318.67,14.131170999191953,-14.131170999191953,1.0,-15.131170999191953,13.131170999191953,13.131170999191953
QQQ,20230419,202304,10:35:00,10:36:00,13:36:00,180,-0.00010000000000001674,-1,SHORT,True,317.17,319.04,58.78579039113363,-58.78579039113363,1.0,-59.78579039113363,57.78579039113363,57.78579039113363
QQQ,20230420,202304,10:35:00,10:36:00,13:36:00,180,-0.0026499999999998747,-1,SHORT,True,317.84,319.05,37.99718808012478,-37.99718808012478,1.0,-38.99718808012478,36.99718808012478,36.99718808012478
QQQ,20230421,202304,10:35:00,10:36:00,13:36:00,180,0.005949999999999928,1,LONG,True,315.99,316.41,13.282734400723328,13.282734400723328,1.0,12.282734400723328,-14.282734400723328,12.282734400723328
QQQ,20230424,202304,10:35:00,10:36:00,13:36:00,180,0.009149999999999991,1,LONG,True,316.01,315.0,-32.01219830188855,-32.01219830188855,1.0,-33.01219830188855,31.012198301888553,-33.01219830188855
QQQ,20230425,202304,10:35:00,10:36:00,13:36:00,180,0.009800000000000003,1,LONG,True,313.02,311.52,-48.03544638466822,-48.03544638466822,1.0,-49.03544638466822,47.03544638466822,-49.03544638466822
QQQ,20230426,202304,10:35:00,10:36:00,13:36:00,180,0.0010999999999999899,1,LONG,True,312.98,313.57,18.83329899898713,18.83329899898713,1.0,17.83329899898713,-19.83329899898713,17.83329899898713
QQQ,20230427,202304,10:35:00,10:36:00,13:36:00,180,0.0005500000000000504,1,LONG,True,317.15,319.45,72.25918968446157,72.25918968446157,1.0,71.25918968446157,-73.25918968446157,71.25918968446157
QQQ,20230428,202304,10:35:00,10:36:00,13:36:00,180,0.007700000000000012,1,LONG,True,321.24,321.45,6.5350326743416565,6.5350326743416565,1.0,5.5350326743416565,-7.5350326743416565,5.5350326743416565
QQQ,20230501,202305,10:35:00,10:36:00,13:36:00,180,-0.0066499999999999615,-1,SHORT,True,321.98,323.29,40.60321415048178,-40.60321415048178,1.0,-41.60321415048178,39.60321415048178,39.60321415048178
QQQ,20230502,202305,10:35:00,10:36:00,13:36:00,180,0.013399999999999912,1,LONG,True,319.21,319.48,8.45480643454281,8.45480643454281,1.0,7.45480643454281,-9.45480643454281,7.45480643454281
QQQ,20230503,202305,10:35:00,10:36:00,13:36:00,180,0.0011000000000000454,1,LONG,True,319.92,320.37,14.056133130006165,14.056133130006165,1.0,13.056133130006165,-15.056133130006165,13.056133130006165
QQQ,20230504,202305,10:35:00,10:36:00,13:36:00,180,-0.009550000000000058,-1,SHORT,True,315.93,318.03,66.25047892500298,-66.25047892500298,1.0,-67.25047892500298,65.25047892500298,65.25047892500298
QQQ,20230505,202305,10:35:00,10:36:00,13:36:00,180,-0.00845000000000004,-1,SHORT,True,321.14,322.33,36.98700348540936,-36.98700348540936,1.0,-37.98700348540936,35.98700348540936,35.98700348540936
QQQ,20230508,202305,10:35:00,10:36:00,13:36:00,180,-0.0043500000000000205,-1,SHORT,True,321.54,323.49,60.46248827276666,-60.46248827276666,1.0,-61.46248827276666,59.46248827276666,59.46248827276666
QQQ,20230509,202305,10:35:00,10:36:00,13:36:00,180,0.004049999999999998,1,LONG,True,322.11,322.05,-1.8628912125413841,-1.8628912125413841,1.0,-2.862891212541384,0.8628912125413841,-2.862891212541384
QQQ,20230510,202305,10:35:00,10:36:00,13:36:00,180,-0.005299999999999971,-1,SHORT,True,325.11,322.06,-94.25723013163606,94.25723013163606,1.0,93.25723013163606,-95.25723013163606,-95.25723013163606
QQQ,20230511,202305,10:35:00,10:36:00,13:36:00,180,0.010000000000000037,1,LONG,True,324.48,326.02,47.348282153799666,47.348282153799666,1.0,46.348282153799666,-48.348282153799666,46.348282153799666
QQQ,20230512,202305,10:35:00,10:36:00,13:36:00,180,0.018050000000000038,1,LONG,True,324.76,323.82,-28.98642135639248,-28.98642135639248,1.0,-29.98642135639248,27.98642135639248,-29.98642135639248
QQQ,20230515,202305,10:35:00,10:36:00,13:36:00,180,-0.00899999999999998,-1,SHORT,True,324.85,326.08,37.792127078198256,-37.792127078198256,1.0,-38.792127078198256,36.792127078198256,36.792127078198256
QQQ,20230516,202305,10:35:00,10:36:00,13:36:00,180,-0.0032000000000000084,-1,SHORT,True,327.47,328.44,29.577250145323912,-29.577250145323912,1.0,-30.577250145323912,28.577250145323912,28.577250145323912
QQQ,20230517,202305,10:35:00,10:36:00,13:36:00,180,0.003650000000000042,1,LONG,True,328.15,331.13,90.40226596247771,90.40226596247771,1.0,89.40226596247771,-91.40226596247771,89.40226596247771
QQQ,20230518,202305,10:35:00,10:36:00,13:36:00,180,-0.00734999999999994,-1,SHORT,True,334.62,335.36,22.09022063105336,-22.09022063105336,1.0,-23.09022063105336,21.09022063105336,21.09022063105336
QQQ,20230519,202305,10:35:00,10:36:00,13:36:00,180,-0.006100000000000022,-1,SHORT,True,337.5,336.63,-25.81105967699944,25.81105967699944,1.0,24.81105967699944,-26.81105967699944,-26.81105967699944
QQQ,20230522,202305,10:35:00,10:36:00,13:36:00,180,-0.005699999999999955,-1,SHORT,True,337.83,337.8,-0.888060033440605,0.888060033440605,1.0,-0.11193996655939498,-1.888060033440605,-1.888060033440605
QQQ,20230523,202305,10:35:00,10:36:00,13:36:00,180,-0.0007500000000000284,-1,SHORT,True,336.51,334.58,-57.51852422107095,57.51852422107095,1.0,56.51852422107095,-58.51852422107095,-58.51852422107095
QQQ,20230524,202305,10:35:00,10:36:00,13:36:00,180,-0.0004999999999999449,-1,SHORT,True,330.51,330.78,8.165858095638562,-8.165858095638562,1.0,-9.165858095638562,7.165858095638562,7.165858095638562
QQQ,20230525,202305,10:35:00,10:36:00,13:36:00,180,-0.003249999999999975,-1,SHORT,True,337.59,340.03,72.01707581804799,-72.01707581804799,1.0,-73.01707581804799,71.01707581804799,71.01707581804799
QQQ,20230526,202305,10:35:00,10:36:00,13:36:00,180,-0.0014000000000000123,-1,SHORT,True,345.39,348.02,75.85736033749589,-75.85736033749589,1.0,-76.85736033749589,74.85736033749589,74.85736033749589
QQQ,20230530,202305,10:35:00,10:36:00,13:36:00,180,-0.00489999999999996,-1,SHORT,True,351.05,349.72,-37.95829150567531,37.95829150567531,1.0,36.95829150567531,-38.95829150567531,-38.95829150567531
QQQ,20230531,202305,10:35:00,10:36:00,13:36:00,180,-0.0007000000000000339,-1,SHORT,True,347.75,348.46,20.396151912069335,-20.396151912069335,1.0,-21.396151912069335,19.396151912069335,19.396151912069335
QQQ,20230601,202306,10:35:00,10:36:00,13:36:00,180,-0.005850000000000022,-1,SHORT,True,347.76,351.71,112.94385719036286,-112.94385719036286,1.0,-113.94385719036286,111.94385719036286,111.94385719036286
QQQ,20230602,202306,10:35:00,10:36:00,13:36:00,180,0.004250000000000059,1,LONG,True,353.3,354.79,42.085107802259074,42.085107802259074,1.0,41.085107802259074,-43.085107802259074,41.085107802259074
QQQ,20230605,202306,10:35:00,10:36:00,13:36:00,180,-0.0021499999999999853,-1,SHORT,True,355.72,356.33,17.13363244791768,-17.13363244791768,1.0,-18.13363244791768,16.13363244791768,16.13363244791768
QQQ,20230606,202306,10:35:00,10:36:00,13:36:00,180,-0.0021999999999999797,-1,SHORT,True,354.43,354.64,5.92325175623873,-5.92325175623873,1.0,-6.92325175623873,4.92325175623873,4.92325175623873
QQQ,20230607,202306,10:35:00,10:36:00,13:36:00,180,0.0018499999999999905,1,LONG,True,353.28,349.29,-113.5842093164139,-113.5842093164139,1.0,-114.5842093164139,112.5842093164139,-114.5842093164139
QQQ,20230608,202306,10:35:00,10:36:00,13:36:00,180,-0.0060999999999999666,-1,SHORT,True,351.15,351.73,16.503532086383235,-16.503532086383235,1.0,-17.503532086383235,15.503532086383235,15.503532086383235
QQQ,20230609,202306,10:35:00,10:36:00,13:36:00,180,0.01855000000000001,1,LONG,True,356.7,355.14,-43.83014434157226,-43.83014434157226,1.0,-44.83014434157226,42.83014434157226,-44.83014434157226
QQQ,20230612,202306,10:35:00,10:36:00,13:36:00,180,0.002749999999999947,1,LONG,True,356.13,357.33,33.638918273669645,33.638918273669645,1.0,32.638918273669645,-34.638918273669645,32.638918273669645
QQQ,20230613,202306,10:35:00,10:36:00,13:36:00,180,0.0019000000000000128,1,LONG,True,361.62,363.15,42.220353291694614,42.220353291694614,1.0,41.220353291694614,-43.220353291694614,41.220353291694614
QQQ,20230614,202306,10:35:00,10:36:00,13:36:00,180,0.007349999999999968,1,LONG,True,364.88,364.4,-13.163670176418034,-13.163670176418034,1.0,-14.163670176418034,12.163670176418034,-14.163670176418034
QQQ,20230615,202306,10:35:00,10:36:00,13:36:00,180,0.008750000000000036,1,LONG,True,366.93,368.74,49.20694474863354,49.20694474863354,1.0,48.20694474863354,-50.20694474863354,48.20694474863354
QQQ,20230616,202306,10:35:00,10:36:00,13:36:00,180,0.001500000000000029,1,LONG,True,371.1,370.25,-22.931149186438443,-22.931149186438443,1.0,-23.931149186438443,21.931149186438443,-23.931149186438443
QQQ,20230620,202306,10:35:00,10:36:00,13:36:00,180,0.00020000000000000573,1,LONG,True,364.38,367.36,81.45014553607952,81.45014553607952,1.0,80.45014553607952,-82.45014553607952,80.45014553607952
QQQ,20230621,202306,10:35:00,10:36:00,13:36:00,180,-0.003750000000000031,-1,SHORT,True,363.32,362.43,-24.52636434430559,24.52636434430559,1.0,23.52636434430559,-25.52636434430559,-25.52636434430559
QQQ,20230622,202306,10:35:00,10:36:00,13:36:00,180,0.0023500000000000187,1,LONG,True,364.01,364.07,1.648170534441681,1.648170534441681,1.0,0.648170534441681,-2.648170534441681,0.648170534441681
QQQ,20230623,202306,10:35:00,10:36:00,13:36:00,180,0.0006000000000000172,1,LONG,True,362.43,364.63,60.517886128311844,60.517886128311844,1.0,59.517886128311844,-61.517886128311844,59.517886128311844
QQQ,20230627,202306,10:35:00,10:36:00,13:36:00,180,0.0006500000000000394,1,LONG,True,359.57,363.32,103.7511554561323,103.7511554561323,1.0,102.7511554561323,-104.7511554561323,102.7511554561323
QQQ,20230628,202306,10:35:00,10:36:00,13:36:00,180,0.0038499999999999646,1,LONG,True,365.47,364.05,-38.92975637054314,-38.92975637054314,1.0,-39.92975637054314,37.92975637054314,-39.92975637054314
QQQ,20230629,202306,10:35:00,10:36:00,13:36:00,180,0.003700000000000009,1,LONG,True,363.31,363.45,3.8527162125516026,3.8527162125516026,1.0,2.8527162125516026,-4.852716212551602,2.8527162125516026
QQQ,20230630,202306,10:35:00,10:36:00,13:36:00,180,-0.0012000000000000621,-1,SHORT,True,369.97,369.98,0.27028853302581773,-0.27028853302581773,1.0,-1.2702885330258178,-0.7297114669741822,-0.7297114669741822
QQQ,20230705,202307,10:35:00,10:36:00,13:36:00,180,-0.0058,-1,SHORT,True,371.89,370.32,-42.306148978529365,42.306148978529365,1.0,41.306148978529365,-43.306148978529365,-43.306148978529365
QQQ,20230706,202307,10:35:00,10:36:00,13:36:00,180,-0.005750000000000033,-1,SHORT,True,365.79,366.76,26.482849414169355,-26.482849414169355,1.0,-27.482849414169355,25.482849414169355,25.482849414169355
QQQ,20230707,202307,10:35:00,10:36:00,13:36:00,180,-0.0001500000000000945,-1,SHORT,True,366.43,370.08,99.11691305694465,-99.11691305694465,1.0,-100.11691305694465,98.11691305694465,98.11691305694465
QQQ,20230710,202307,10:35:00,10:36:00,13:36:00,180,0.0019500000000000628,1,LONG,True,365.21,365.68,12.861034212647288,12.861034212647288,1.0,11.861034212647288,-13.861034212647288,11.861034212647288
QQQ,20230711,202307,10:35:00,10:36:00,13:36:00,180,-0.0039000000000000146,-1,SHORT,True,366.57,366.71,3.8184595707260254,-3.8184595707260254,1.0,-4.818459570726025,2.8184595707260254,2.8184595707260254
QQQ,20230712,202307,10:35:00,10:36:00,13:36:00,180,-0.0018499999999999628,-1,SHORT,True,373.48,372.78,-18.76022312067732,18.76022312067732,1.0,17.76022312067732,-19.76022312067732,-19.76022312067732
QQQ,20230713,202307,10:35:00,10:36:00,13:36:00,180,-0.0006999999999999784,-1,SHORT,True,376.17,378.11,51.43989706209754,-51.43989706209754,1.0,-52.43989706209754,50.43989706209754,50.43989706209754
