kind,ticker,trade_date,path,sha256,actual_sha256,match
option_greeks,QQQ,20260109,D:\ThetaData\data_options\QQQ\greeks\2026\01\QQQ_20260116_20260109_greeks.parquet,9065cea524c421599a137917ff19ef7e8a3f1f9b07798f97576ef49f8faeec73,9065cea524c421599a137917ff19ef7e8a3f1f9b07798f97576ef49f8faeec73,True
option_greeks,QQQ,20260109,D:\ThetaData\data_options\QQQ\greeks\2026\01\QQQ_20260109_20260109_greeks.parquet,8cd3a4da9e12ba2c0e2d97a8cd2290f009b66b6974f6e32967a05ee17c5e5f4a,8cd3a4da9e12ba2c0e2d97a8cd2290f009b66b6974f6e32967a05ee17c5e5f4a,True
option_greeks,QQQ,20260112,D:\ThetaData\data_options\QQQ\greeks\2026\01\QQQ_20260116_20260112_greeks.parquet,c3f98593a8babc00358565116c7d56c93c4596e856b13bb37e05b1c82a7cf521,c3f98593a8babc00358565116c7d56c93c4596e856b13bb37e05b1c82a7cf521,True
option_greeks,QQQ,20260112,D:\ThetaData\data_options\QQQ\greeks\2026\01\QQQ_20260112_20260112_greeks.parquet,302e35122ebca575b9ce2d1cf075457ae4a78adcb7440c0771cbc2ffa50fda9d,302e35122ebca575b9ce2d1cf075457ae4a78adcb7440c0771cbc2ffa50fda9d,True
option_greeks,QQQ,20260113,D:\ThetaData\data_options\QQQ\greeks\2026\01\QQQ_20260116_20260113_greeks.parquet,db4872f8d08356d54072f790ead9d2963382bcb7893ef8449da3f83c0071ed74,db4872f8d08356d54072f790ead9d2963382bcb7893ef8449da3f83c0071ed74,True
option_greeks,QQQ,20260113,D:\ThetaData\data_options\QQQ\greeks\2026\01\QQQ_20260113_20260113_greeks.parquet,e528f749c6e03b892d11489fd9bf20858c9b66449f3a2aab86d14261b486b274,e528f749c6e03b892d11489fd9bf20858c9b66449f3a2aab86d14261b486b274,True
option_greeks,QQQ,20260114,D:\ThetaData\data_options\QQQ\greeks\2026\01\QQQ_20260116_20260114_greeks.parquet,d15760a9b87ce1383eef9827bb840bfa026844764d85dda70a5e64714b839fbe,d15760a9b87ce1383eef9827bb840bfa026844764d85dda70a5e64714b839fbe,True
option_greeks,QQQ,20260114,D:\ThetaData\data_options\QQQ\greeks\2026\01\QQQ_20260114_20260114_greeks.parquet,8268ca3cdbafbee2d621086b6afb5dac11f5261d616f70ab62a8f273c48c8efc,8268ca3cdbafbee2d621086b6afb5dac11f5261d616f70ab62a8f273c48c8efc,True
option_greeks,QQQ,20260115,D:\ThetaData\data_options\QQQ\greeks\2026\01\QQQ_20260116_20260115_greeks.parquet,622ebff0d946e96ee681e0ff012b7020142638d1c06bc92eb23c1c8f0b67c633,622ebff0d946e96ee681e0ff012b7020142638d1c06bc92eb23c1c8f0b67c633,True
option_greeks,QQQ,20260115,D:\ThetaData\data_options\QQQ\greeks\2026\01\QQQ_20260115_20260115_greeks.parquet,8b331fe31ee2999c01b737ea8868e4b9d0dc3406ceea205c40546383ab74f8a5,8b331fe31ee2999c01b737ea8868e4b9d0dc3406ceea205c40546383ab74f8a5,True
option_greeks,QQQ,20260116,D:\ThetaData\data_options\QQQ\greeks\2026\01\QQQ_20260123_20260116_greeks.parquet,9e7a0d6e83829f5c8764461e529611fd486c2b073df54315100e9d03002362cb,9e7a0d6e83829f5c8764461e529611fd486c2b073df54315100e9d03002362cb,True
option_greeks,QQQ,20260116,D:\ThetaData\data_options\QQQ\greeks\2026\01\QQQ_20260116_20260116_greeks.parquet,7ffa07f6b2276d87f70abfb5d9266fc235c85512d6ac0ce996fd4e969e827b89,7ffa07f6b2276d87f70abfb5d9266fc235c85512d6ac0ce996fd4e969e827b89,True
option_greeks,QQQ,20260120,D:\ThetaData\data_options\QQQ\greeks\2026\01\QQQ_20260123_20260120_greeks.parquet,fcbc77671157e519a8ff0ffe2c40bebc3184bdb139afe418e6a6f4afc5134429,fcbc77671157e519a8ff0ffe2c40bebc3184bdb139afe418e6a6f4afc5134429,True
option_greeks,QQQ,20260120,D:\ThetaData\data_options\QQQ\greeks\2026\01\QQQ_20260120_20260120_greeks.parquet,c30a304f02d9ef69ff7e320134f065bfd6227d47b27c85f32954746dcf9743cd,c30a304f02d9ef69ff7e320134f065bfd6227d47b27c85f32954746dcf9743cd,True
option_greeks,QQQ,20260121,D:\ThetaData\data_options\QQQ\greeks\2026\01\QQQ_20260123_20260121_greeks.parquet,435ce616327bedd8d79eadf5b1d29e5cc6ec6b3c1bc2bdef38fe2c2329a92817,435ce616327bedd8d79eadf5b1d29e5cc6ec6b3c1bc2bdef38fe2c2329a92817,True
option_greeks,QQQ,20260121,D:\ThetaData\data_options\QQQ\greeks\2026\01\QQQ_20260121_20260121_greeks.parquet,009f8cab741c346162c3d5348ba1e52c03a0e5ac7fdedba45b2456e54a7dba3a,009f8cab741c346162c3d5348ba1e52c03a0e5ac7fdedba45b2456e54a7dba3a,True
option_greeks,QQQ,20260122,D:\ThetaData\data_options\QQQ\greeks\2026\01\QQQ_20260123_20260122_greeks.parquet,8ec19ef6fabc5b08ab0e96ca52cadf17c45742bd426dcfe8e8961d5044c7c1fd,8ec19ef6fabc5b08ab0e96ca52cadf17c45742bd426dcfe8e8961d5044c7c1fd,True
option_greeks,QQQ,20260122,D:\ThetaData\data_options\QQQ\greeks\2026\01\QQQ_20260122_20260122_greeks.parquet,1cd9a9c816effc4fa4bb47b46d21cfa6376305d2a066ca6ff71bf0df665cc8b1,1cd9a9c816effc4fa4bb47b46d21cfa6376305d2a066ca6ff71bf0df665cc8b1,True
option_greeks,QQQ,20260123,D:\ThetaData\data_options\QQQ\greeks\2026\01\QQQ_20260130_20260123_greeks.parquet,739fc81683772a7d013ae5dbe0cd13d0c467d3586083f59370b62d9778a8e367,739fc81683772a7d013ae5dbe0cd13d0c467d3586083f59370b62d9778a8e367,True
option_greeks,QQQ,20260123,D:\ThetaData\data_options\QQQ\greeks\2026\01\QQQ_20260123_20260123_greeks.parquet,30bacab63565075e0d65f227bb8bed4e8f2775dae0b06f5f8355a2238efe5d3b,30bacab63565075e0d65f227bb8bed4e8f2775dae0b06f5f8355a2238efe5d3b,True
option_greeks,QQQ,20260126,D:\ThetaData\data_options\QQQ\greeks\2026\01\QQQ_20260130_20260126_greeks.parquet,2ae293408f2a96d9712fb856b66b35a2b1330a8baae997d4f8c8c796c8cc958a,2ae293408f2a96d9712fb856b66b35a2b1330a8baae997d4f8c8c796c8cc958a,True
option_greeks,QQQ,20260126,D:\ThetaData\data_options\QQQ\greeks\2026\01\QQQ_20260126_20260126_greeks.parquet,6f1cae06adef35cf816a28139dc4f0b6c16df1fa34ed74bd650e804c28c2ed7b,6f1cae06adef35cf816a28139dc4f0b6c16df1fa34ed74bd650e804c28c2ed7b,True
option_greeks,QQQ,20260127,D:\ThetaData\data_options\QQQ\greeks\2026\01\QQQ_20260130_20260127_greeks.parquet,8db7e8cfb7110178c57226c631354d3298f3a4ca98a2051c55eab6a4e0b60b57,8db7e8cfb7110178c57226c631354d3298f3a4ca98a2051c55eab6a4e0b60b57,True
option_greeks,QQQ,20260127,D:\ThetaData\data_options\QQQ\greeks\2026\01\QQQ_20260127_20260127_greeks.parquet,23d32df77c31394b9ebb9d4b5e1afd02c1d7805ab9b1ee2d4e9aa9977f495243,23d32df77c31394b9ebb9d4b5e1afd02c1d7805ab9b1ee2d4e9aa9977f495243,True
option_greeks,QQQ,20260128,D:\ThetaData\data_options\QQQ\greeks\2026\01\QQQ_20260130_20260128_greeks.parquet,74afda5543ef3a0781555f9ca91c221b7a885569f451499f1e729c60d05fa4c9,74afda5543ef3a0781555f9ca91c221b7a885569f451499f1e729c60d05fa4c9,True
option_greeks,QQQ,20260128,D:\ThetaData\data_options\QQQ\greeks\2026\01\QQQ_20260128_20260128_greeks.parquet,f32f88ef840d3d7892d344c7a9038df4099f25184810afc2085241b7bc8bf560,f32f88ef840d3d7892d344c7a9038df4099f25184810afc2085241b7bc8bf560,True
option_greeks,QQQ,20260129,D:\ThetaData\data_options\QQQ\greeks\2026\01\QQQ_20260130_20260129_greeks.parquet,910d76a7a2ccc1c48f0aca825f29f75d54bd0005ff3470758797af2cab0bff59,910d76a7a2ccc1c48f0aca825f29f75d54bd0005ff3470758797af2cab0bff59,True
option_greeks,QQQ,20260129,D:\ThetaData\data_options\QQQ\greeks\2026\01\QQQ_20260129_20260129_greeks.parquet,ba62675095cad07601635ddfe07989ed7847e47bc0fe7455ac8f83af8e5170ba,ba62675095cad07601635ddfe07989ed7847e47bc0fe7455ac8f83af8e5170ba,True
option_greeks,QQQ,20260130,D:\ThetaData\data_options\QQQ\greeks\2026\01\QQQ_20260206_20260130_greeks.parquet,b1c01deed39c8196d33ef13ae68e6c217beccb52b56f78bce430dfccea0c8710,b1c01deed39c8196d33ef13ae68e6c217beccb52b56f78bce430dfccea0c8710,True
option_greeks,QQQ,20260130,D:\ThetaData\data_options\QQQ\greeks\2026\01\QQQ_20260130_20260130_greeks.parquet,63f3307d63fb765faed61d658e01075f86bb7f036da3542c6f5bb3fb2f4e5ca8,63f3307d63fb765faed61d658e01075f86bb7f036da3542c6f5bb3fb2f4e5ca8,True
option_greeks,QQQ,20260202,D:\ThetaData\data_options\QQQ\greeks\2026\02\QQQ_20260206_20260202_greeks.parquet,e24c8d199fdbe0a4c224156e840886e077e5c2611e225c68cafa78c79b23a434,e24c8d199fdbe0a4c224156e840886e077e5c2611e225c68cafa78c79b23a434,True
option_greeks,QQQ,20260202,D:\ThetaData\data_options\QQQ\greeks\2026\02\QQQ_20260202_20260202_greeks.parquet,776d92079e5d8cf2b6e414457ab4d6961e7edeec9cfcb3e8e16c4375cb7773d0,776d92079e5d8cf2b6e414457ab4d6961e7edeec9cfcb3e8e16c4375cb7773d0,True
option_greeks,QQQ,20260203,D:\ThetaData\data_options\QQQ\greeks\2026\02\QQQ_20260206_20260203_greeks.parquet,8a79100904ffaeae4e2c48b7bd1beab998ca62dd4dcb7d10800a7cbcfe0a2584,8a79100904ffaeae4e2c48b7bd1beab998ca62dd4dcb7d10800a7cbcfe0a2584,True
option_greeks,QQQ,20260203,D:\ThetaData\data_options\QQQ\greeks\2026\02\QQQ_20260203_20260203_greeks.parquet,e08941bbebe084387eeb67d8c247ad8e115f77ae1ebaf7dffc7af1ff999b10b1,e08941bbebe084387eeb67d8c247ad8e115f77ae1ebaf7dffc7af1ff999b10b1,True
option_greeks,QQQ,20260204,D:\ThetaData\data_options\QQQ\greeks\2026\02\QQQ_20260206_20260204_greeks.parquet,9c67800d330fc8648f527a3fa75a3fc11ef354986d2f7c4d72dc6628b7607231,9c67800d330fc8648f527a3fa75a3fc11ef354986d2f7c4d72dc6628b7607231,True
option_greeks,QQQ,20260204,D:\ThetaData\data_options\QQQ\greeks\2026\02\QQQ_20260204_20260204_greeks.parquet,dc59fa5faed998e225b36df923278e4cd3bba8ea35e8d778039835a0494dd8fc,dc59fa5faed998e225b36df923278e4cd3bba8ea35e8d778039835a0494dd8fc,True
option_greeks,QQQ,20260205,D:\ThetaData\data_options\QQQ\greeks\2026\02\QQQ_20260206_20260205_greeks.parquet,1a48bce69f8b1e25a1d3a9426bd584292e55e2a1e095c1888e430485ec656faa,1a48bce69f8b1e25a1d3a9426bd584292e55e2a1e095c1888e430485ec656faa,True
option_greeks,QQQ,20260205,D:\ThetaData\data_options\QQQ\greeks\2026\02\QQQ_20260205_20260205_greeks.parquet,c7e3df2bdace5d06058976db1f45dd4a36476c3dffea6b1d8785c0e5fa7b2584,c7e3df2bdace5d06058976db1f45dd4a36476c3dffea6b1d8785c0e5fa7b2584,True
option_greeks,QQQ,20260206,D:\ThetaData\data_options\QQQ\greeks\2026\02\QQQ_20260213_20260206_greeks.parquet,339962a126fe315a4a8da8db6770099988bc77081c747cfd331560295639dada,339962a126fe315a4a8da8db6770099988bc77081c747cfd331560295639dada,True
option_greeks,QQQ,20260206,D:\ThetaData\data_options\QQQ\greeks\2026\02\QQQ_20260206_20260206_greeks.parquet,d41b3f031b0e25bf67a546ff3f03d9426042bc1d2be7ec9601c96ea93a18dfc5,d41b3f031b0e25bf67a546ff3f03d9426042bc1d2be7ec9601c96ea93a18dfc5,True
option_greeks,QQQ,20260209,D:\ThetaData\data_options\QQQ\greeks\2026\02\QQQ_20260213_20260209_greeks.parquet,7e68caabafb233493cdea40063b853c8798064844a7ad41f1d0d06738ed4c663,7e68caabafb233493cdea40063b853c8798064844a7ad41f1d0d06738ed4c663,True
option_greeks,QQQ,20260209,D:\ThetaData\data_options\QQQ\greeks\2026\02\QQQ_20260209_20260209_greeks.parquet,56f448975ad7341c0e982b498611c19dd2a2a48b1c7cc9e324b01240734aae9a,56f448975ad7341c0e982b498611c19dd2a2a48b1c7cc9e324b01240734aae9a,True
option_greeks,QQQ,20260210,D:\ThetaData\data_options\QQQ\greeks\2026\02\QQQ_20260213_20260210_greeks.parquet,522820c8c18da878627e45121f815aa35ad4839081d1a9a4640830ed2aa351c9,522820c8c18da878627e45121f815aa35ad4839081d1a9a4640830ed2aa351c9,True
option_greeks,QQQ,20260210,D:\ThetaData\data_options\QQQ\greeks\2026\02\QQQ_20260210_20260210_greeks.parquet,f918aa5a2b577527cdb044c007e84e5ff4a5521ecc870bd1186ac1ee319f4a23,f918aa5a2b577527cdb044c007e84e5ff4a5521ecc870bd1186ac1ee319f4a23,True
option_greeks,QQQ,20260211,D:\ThetaData\data_options\QQQ\greeks\2026\02\QQQ_20260213_20260211_greeks.parquet,0078b8fb519e18438776eded61df89cf65c131e8242c19663d03eba65dab172c,0078b8fb519e18438776eded61df89cf65c131e8242c19663d03eba65dab172c,True
option_greeks,QQQ,20260211,D:\ThetaData\data_options\QQQ\greeks\2026\02\QQQ_20260211_20260211_greeks.parquet,852110a6f09cd1af9f1a219ab876621a1ab80d4d3467a5dcd34fb36ba2d46386,852110a6f09cd1af9f1a219ab876621a1ab80d4d3467a5dcd34fb36ba2d46386,True
option_greeks,QQQ,20260212,D:\ThetaData\data_options\QQQ\greeks\2026\02\QQQ_20260213_20260212_greeks.parquet,7371b5e6617be3e555878984aa23e74ca24be526dbaf521399db5bad44dfd847,7371b5e6617be3e555878984aa23e74ca24be526dbaf521399db5bad44dfd847,True
option_greeks,QQQ,20260212,D:\ThetaData\data_options\QQQ\greeks\2026\02\QQQ_20260212_20260212_greeks.parquet,d3b694bcb938dee59c56441e7fe95a588bd0136c18526bb21b6adce96f36671d,d3b694bcb938dee59c56441e7fe95a588bd0136c18526bb21b6adce96f36671d,True
option_greeks,QQQ,20260213,D:\ThetaData\data_options\QQQ\greeks\2026\02\QQQ_20260220_20260213_greeks.parquet,821accbfdde83dfdc16113aa08dfd70aa04c3291f70a06b5c792c11b8ed26772,821accbfdde83dfdc16113aa08dfd70aa04c3291f70a06b5c792c11b8ed26772,True
option_greeks,QQQ,20260213,D:\ThetaData\data_options\QQQ\greeks\2026\02\QQQ_20260213_20260213_greeks.parquet,9eac75e9b9e859a63938e94bb66ca044581ff7c3354e5fb1c3df090301737e6c,9eac75e9b9e859a63938e94bb66ca044581ff7c3354e5fb1c3df090301737e6c,True
option_greeks,QQQ,20260217,D:\ThetaData\data_options\QQQ\greeks\2026\02\QQQ_20260220_20260217_greeks.parquet,99b5dbdf6c45674fb7e62743156d99a0ebf32d9acb67b3554a96d6f553b3dfe2,99b5dbdf6c45674fb7e62743156d99a0ebf32d9acb67b3554a96d6f553b3dfe2,True
option_greeks,QQQ,20260217,D:\ThetaData\data_options\QQQ\greeks\2026\02\QQQ_20260217_20260217_greeks.parquet,d3176fc7093957ab1c738f74a98da7aa66820efc231adda8f8cd24dffa69373c,d3176fc7093957ab1c738f74a98da7aa66820efc231adda8f8cd24dffa69373c,True
option_greeks,QQQ,20260218,D:\ThetaData\data_options\QQQ\greeks\2026\02\QQQ_20260220_20260218_greeks.parquet,9f49c666dde2292650c7777dd8322b71358a95fd57566765e7f60e90aabda1fb,9f49c666dde2292650c7777dd8322b71358a95fd57566765e7f60e90aabda1fb,True
option_greeks,QQQ,20260218,D:\ThetaData\data_options\QQQ\greeks\2026\02\QQQ_20260218_20260218_greeks.parquet,6b66fb545a9fe4fa3690cda92c1b633ac771e4a0b1ccedeaa5616ea6ae49a676,6b66fb545a9fe4fa3690cda92c1b633ac771e4a0b1ccedeaa5616ea6ae49a676,True
option_greeks,QQQ,20260219,D:\ThetaData\data_options\QQQ\greeks\2026\02\QQQ_20260220_20260219_greeks.parquet,dab4c05d5c7e6c6a20f35485584c6c08c4cefdc7e50b05b4ac65a8d3a0d1e892,dab4c05d5c7e6c6a20f35485584c6c08c4cefdc7e50b05b4ac65a8d3a0d1e892,True
option_greeks,QQQ,20260219,D:\ThetaData\data_options\QQQ\greeks\2026\02\QQQ_20260219_20260219_greeks.parquet,9ec2678be1e5533bfcb59d786e19a95a5c7ed70cebe2c9558f3c076ad36fee86,9ec2678be1e5533bfcb59d786e19a95a5c7ed70cebe2c9558f3c076ad36fee86,True
option_greeks,QQQ,20260220,D:\ThetaData\data_options\QQQ\greeks\2026\02\QQQ_20260227_20260220_greeks.parquet,33885ac0dca856b0452a090ee0d0bf8021fef1c2ad7bb14c619790cb0384c366,33885ac0dca856b0452a090ee0d0bf8021fef1c2ad7bb14c619790cb0384c366,True
option_greeks,QQQ,20260220,D:\ThetaData\data_options\QQQ\greeks\2026\02\QQQ_20260220_20260220_greeks.parquet,2998d5c0cdad19848aee70a2c3d8fa8d8ef7f8a4db39ac8359970f639b36b024,2998d5c0cdad19848aee70a2c3d8fa8d8ef7f8a4db39ac8359970f639b36b024,True
option_greeks,QQQ,20260223,D:\ThetaData\data_options\QQQ\greeks\2026\02\QQQ_20260227_20260223_greeks.parquet,5ea14d69958395ce8d8cc100c5a35c31dbb90d3ded29d94aaae050bae23fc0ac,5ea14d69958395ce8d8cc100c5a35c31dbb90d3ded29d94aaae050bae23fc0ac,True
option_greeks,QQQ,20260223,D:\ThetaData\data_options\QQQ\greeks\2026\02\QQQ_20260223_20260223_greeks.parquet,41d275e6ad9df5792e7ad3ad8cdbffac8650435e01c7220a01493a1cecd5c297,41d275e6ad9df5792e7ad3ad8cdbffac8650435e01c7220a01493a1cecd5c297,True
option_greeks,QQQ,20260224,D:\ThetaData\data_options\QQQ\greeks\2026\02\QQQ_20260227_20260224_greeks.parquet,7244f9bfff27b45f9b58bb51bbcc17a475ad8c03b50767447ed23a180ce44dfd,7244f9bfff27b45f9b58bb51bbcc17a475ad8c03b50767447ed23a180ce44dfd,True
option_greeks,QQQ,20260224,D:\ThetaData\data_options\QQQ\greeks\2026\02\QQQ_20260224_20260224_greeks.parquet,0f8f0d39925c6e47046305d417cce39b584f4b82823e58ecca8556cab640fed3,0f8f0d39925c6e47046305d417cce39b584f4b82823e58ecca8556cab640fed3,True
option_greeks,QQQ,20260225,D:\ThetaData\data_options\QQQ\greeks\2026\02\QQQ_20260227_20260225_greeks.parquet,2005f64fcceecd2263a02de788a77443038ea43259005cee6e86103242a7221d,2005f64fcceecd2263a02de788a77443038ea43259005cee6e86103242a7221d,True
option_greeks,QQQ,20260225,D:\ThetaData\data_options\QQQ\greeks\2026\02\QQQ_20260225_20260225_greeks.parquet,fcfb38e73bc5df021f123280208494551b1d110d700005641e771402c4c9e185,fcfb38e73bc5df021f123280208494551b1d110d700005641e771402c4c9e185,True
option_greeks,QQQ,20260226,D:\ThetaData\data_options\QQQ\greeks\2026\02\QQQ_20260227_20260226_greeks.parquet,d3b44eaa805aea11a8c32ca6295cd2c7eab76f1a6fcb654e688d7db1d292e484,d3b44eaa805aea11a8c32ca6295cd2c7eab76f1a6fcb654e688d7db1d292e484,True
option_greeks,QQQ,20260226,D:\ThetaData\data_options\QQQ\greeks\2026\02\QQQ_20260226_20260226_greeks.parquet,36c81ae502629c2c99ea7dc00ee8a467a81524475bf39308fd2247f517a29df6,36c81ae502629c2c99ea7dc00ee8a467a81524475bf39308fd2247f517a29df6,True
option_greeks,QQQ,20260227,D:\ThetaData\data_options\QQQ\greeks\2026\02\QQQ_20260306_20260227_greeks.parquet,d8b2bcdc9482150260530ecd69793382994f401681d22b963a5290d7eaa01ae1,d8b2bcdc9482150260530ecd69793382994f401681d22b963a5290d7eaa01ae1,True
option_greeks,QQQ,20260227,D:\ThetaData\data_options\QQQ\greeks\2026\02\QQQ_20260227_20260227_greeks.parquet,b59d341602a36bd0986337ae4ab913a1cc474ecc0211f62d4b95b70af0e24cb1,b59d341602a36bd0986337ae4ab913a1cc474ecc0211f62d4b95b70af0e24cb1,True
option_greeks,QQQ,20260302,D:\ThetaData\data_options\QQQ\greeks\2026\03\QQQ_20260306_20260302_greeks.parquet,57fd15610145a3e29771a833c9111544c7573f888edd7396716f752d7c65fb30,57fd15610145a3e29771a833c9111544c7573f888edd7396716f752d7c65fb30,True
option_greeks,QQQ,20260302,D:\ThetaData\data_options\QQQ\greeks\2026\03\QQQ_20260302_20260302_greeks.parquet,4b98db9391bd7fe7cda38f1e770c15000510c38c892f13d420c1573684e54998,4b98db9391bd7fe7cda38f1e770c15000510c38c892f13d420c1573684e54998,True
option_greeks,QQQ,20260303,D:\ThetaData\data_options\QQQ\greeks\2026\03\QQQ_20260306_20260303_greeks.parquet,60904bb322d2d67003f7b220654d83c9f1b8f36352cb268cf81c77ffa984b1fe,60904bb322d2d67003f7b220654d83c9f1b8f36352cb268cf81c77ffa984b1fe,True
option_greeks,QQQ,20260303,D:\ThetaData\data_options\QQQ\greeks\2026\03\QQQ_20260303_20260303_greeks.parquet,b19ba738440406e489192b76cfef1b09c7e85c3f6cee79ca6b0011010c9d75b9,b19ba738440406e489192b76cfef1b09c7e85c3f6cee79ca6b0011010c9d75b9,True
option_greeks,QQQ,20260304,D:\ThetaData\data_options\QQQ\greeks\2026\03\QQQ_20260306_20260304_greeks.parquet,abe4f7de0aae843f709ca2d76616abd5436d6173c71eacde83b6b859d58638dd,abe4f7de0aae843f709ca2d76616abd5436d6173c71eacde83b6b859d58638dd,True
option_greeks,QQQ,20260304,D:\ThetaData\data_options\QQQ\greeks\2026\03\QQQ_20260304_20260304_greeks.parquet,824bab431d78d96945eb439652d3a4371f85875a29b79fadef875d73a7df596b,824bab431d78d96945eb439652d3a4371f85875a29b79fadef875d73a7df596b,True
option_greeks,QQQ,20260305,D:\ThetaData\data_options\QQQ\greeks\2026\03\QQQ_20260306_20260305_greeks.parquet,aa396f3a62e6ee0390199f7429794fe19bf88ba4f0fb86d78840fc521b00596d,aa396f3a62e6ee0390199f7429794fe19bf88ba4f0fb86d78840fc521b00596d,True
option_greeks,QQQ,20260305,D:\ThetaData\data_options\QQQ\greeks\2026\03\QQQ_20260305_20260305_greeks.parquet,be2167f3e5e1c0bfa941b5f83116e03831b39666d4f862ec65c0fba99887dad5,be2167f3e5e1c0bfa941b5f83116e03831b39666d4f862ec65c0fba99887dad5,True
option_greeks,QQQ,20260306,D:\ThetaData\data_options\QQQ\greeks\2026\03\QQQ_20260313_20260306_greeks.parquet,3b758f9c11e97e18f110e08642802c3118a088998c480d1a12f95b8e727a0394,3b758f9c11e97e18f110e08642802c3118a088998c480d1a12f95b8e727a0394,True
option_greeks,QQQ,20260306,D:\ThetaData\data_options\QQQ\greeks\2026\03\QQQ_20260306_20260306_greeks.parquet,53a20f5dd82faa9eaa3055aa3cd6798805b619117ff0b3abb56e08400f4b0e0a,53a20f5dd82faa9eaa3055aa3cd6798805b619117ff0b3abb56e08400f4b0e0a,True
option_greeks,QQQ,20260309,D:\ThetaData\data_options\QQQ\greeks\2026\03\QQQ_20260313_20260309_greeks.parquet,f78a55fd3309cbf542a5e93f39b250f538b068a103d1eed6a762c2786acfd93a,f78a55fd3309cbf542a5e93f39b250f538b068a103d1eed6a762c2786acfd93a,True
option_greeks,QQQ,20260309,D:\ThetaData\data_options\QQQ\greeks\2026\03\QQQ_20260309_20260309_greeks.parquet,8cdcfa77a42c0943e9e94fca03bc94bcf07b6b754018256641448f8dc962c509,8cdcfa77a42c0943e9e94fca03bc94bcf07b6b754018256641448f8dc962c509,True
option_greeks,QQQ,20260311,D:\ThetaData\data_options\QQQ\greeks\2026\03\QQQ_20260313_20260311_greeks.parquet,1167272e7368e2327633bd1940caf368682a2cd0402cca15bd83922518cdae14,1167272e7368e2327633bd1940caf368682a2cd0402cca15bd83922518cdae14,True
option_greeks,QQQ,20260311,D:\ThetaData\data_options\QQQ\greeks\2026\03\QQQ_20260311_20260311_greeks.parquet,69edb754432e558b0081b45160883320ddaadb7f91068bdcd14ad0c9d85ac9a4,69edb754432e558b0081b45160883320ddaadb7f91068bdcd14ad0c9d85ac9a4,True
