ticker,sources,cap,daily_order,min_score,select_score,select_user_pass,test2025_user_pass,test2026_user_pass,sel_trades,sel_wr,sel_pf,sel_pnl,sel_minM,sel_call,sel_top5,sel_posM,sel_dd,t2025_trades,t2025_wr,t2025_pf,t2025_pnl,t2025_minM,t2025_call,t2025_top5,t2025_posM,t2025_dd,t2026_trades,t2026_wr,t2026_pf,t2026_pnl,t2026_minM,t2026_call,t2026_top5,t2026_posM,t2026_dd
SPY,d80_zero,3,score_desc,-999999.0,-9.999999999999999e+17,False,False,False,97,0.422680412371134,1.081532898550723,1.3327177864508295,0,0.13402061855670103,3.904142223314082,0.3333333333333333,-3.7871043754455567,169,0.46153846153846156,1.3285026071139883,8.500399884234001,0,0.42011834319526625,0.808003349143841,0.3333333333333333,-2.700000000000001,185,0.4540540540540541,1.2483937569611414,7.027453887272193,16,0.7513513513513513,0.7826447655474982,0.8,-4.849392810455428
SPY,d80_zero,3,score_desc,0.0,-9.999999999999999e+17,False,False,False,93,0.44086021505376344,1.163480354663141,2.4839998364788727,0,0.12903225806451613,2.0946538342852334,0.3333333333333333,-2.6358223254175144,89,0.43820224719101125,1.250444230660912,3.5899309777217345,0,0.3146067415730337,1.6025285722089682,0.3333333333333333,-2.5051755049476077,53,0.5471698113207547,1.9898959087776023,6.635077213785819,2,0.6037735849056604,0.8289278063822002,0.8,-1.1301882342807126
SPY,cons_m2s1c45,3,score_desc,-999999.0,-9.999999999999999e+17,False,False,True,181,0.4861878453038674,1.2712078640518634,5.647810421697441,24,0.3812154696132597,0.5410377797929415,0.8333333333333334,-2.95971860312972,297,0.4175084175084175,0.9686440469679972,-1.2129217756837853,21,0.3872053872053872,,0.5,-5.647706662292693,158,0.5126582278481012,1.3939091508283887,6.658354763934407,25,0.569620253164557,0.5912383114882367,0.6,-1.7528835393507975
SPY,cons_m2s1c45,3,score_desc,0.0,-9.999999999999999e+17,False,False,False,174,0.4885057471264368,1.2939814386362738,5.866412132760583,20,0.367816091954023,0.5208769418333887,0.8333333333333334,-2.959718603129719,257,0.42412451361867703,1.0503447455859207,1.6486282914080197,15,0.3540856031128405,1.5280025571150815,0.5,-3.630852521495034,141,0.48936170212765956,1.2905707311850894,4.601597752591669,18,0.5531914893617021,0.7532424857779292,0.6,-2.2203948563058584
SPY,cons_m2s2c30,3,score_desc,-999999.0,-9.999999999999997e+17,False,False,True,253,0.4268774703557312,1.040617894808207,1.3700234989097742,39,0.25296442687747034,3.649572437245681,0.6666666666666666,-3.7572789546873615,453,0.434878587196468,1.053117582912464,3.0158019567971115,25,0.3554083885209713,1.6579338005703057,0.5,-9.515563527038525,190,0.5263157894736842,1.5212431898233776,10.675015087501405,34,0.5631578947368421,0.4683834129521872,0.8,-2.836129047024634
SPY,cons_m2s2c30,3,score_desc,0.0,-9.999999999999997e+17,False,False,True,250,0.424,1.0326380687594738,1.0910761002185874,36,0.252,4.582631769679764,0.6666666666666666,-3.7572789546873615,414,0.4396135265700483,1.103482038302637,5.364249345955018,25,0.3309178743961353,0.9320968652902601,0.5,-8.351845641619555,177,0.519774011299435,1.4928753339459881,9.462083160060336,24,0.5480225988700564,0.5284248632589821,0.8,-2.836129047024634
SPY,cons_m3allc30,3,score_desc,-999999.0,-9.999999999999996e+17,False,False,True,358,0.441340782122905,1.0719291143336092,3.4140706799024985,55,0.2430167597765363,1.9226241221498512,0.6666666666666666,-5.9052493385504405,562,0.44483985765124556,1.1118787143164628,7.684348095225578,25,0.3487544483985765,0.8584850699757984,0.6666666666666666,-7.447957264028501,261,0.48659003831417624,1.3333959246555451,9.98828929076574,42,0.5517241379310345,0.6983420781355381,0.6,-3.967949229583018
SPY,cons_m3allc30,3,score_desc,0.0,-9.999999999999996e+17,False,False,False,355,0.4394366197183099,1.066472270107089,3.135123281211312,52,0.24225352112676057,1.9583099959037986,0.6666666666666666,-5.9052493385504405,514,0.4455252918287938,1.1504786119364323,9.457002689533335,25,0.32684824902723736,0.6975675410930494,0.6666666666666666,-6.308316143759698,229,0.48034934497816595,1.2811426646221868,7.483832401959311,29,0.5283842794759825,0.7984201648834269,0.6,-3.967949229583018
SPY,cons_m3s2c30,3,score_desc,-999999.0,-9.999999999999997e+17,False,False,True,296,0.44932432432432434,1.0867713229104508,3.2371495380502635,43,0.3141891891891892,1.6443091991545937,0.5,-3.238569177247576,483,0.4306418219461698,1.012384307994878,0.7699499916053334,25,0.36024844720496896,6.5187457623565415,0.5,-9.776102150422535,240,0.5166666666666667,1.4936669145430033,12.771293363908363,38,0.5541666666666667,0.4442940055691699,0.8,-2.2445420703510326
SPY,cons_m3s2c30,3,score_desc,0.0,-9.999999999999997e+17,False,False,True,290,0.4482758620689655,1.087152148363776,3.198029237348508,39,0.30689655172413793,1.6644234212406066,0.5,-3.238569177247576,430,0.43488372093023253,1.0741706130411581,4.0740731914449455,25,0.3302325581395349,1.2319631997636258,0.5,-8.151845641619554,212,0.5047169811320755,1.4061507776271005,9.6155303134967,27,0.5330188679245284,0.5694166126903101,0.6,-2.229317893286874
SPY,"d50ret,d65ret",3,score_desc,-999999.0,-9.999999999999996e+17,False,False,False,330,0.3939393939393939,1.0045865331920532,0.24169297825387726,22,0.24848484848484848,31.031104230599155,0.3333333333333333,-5.749925346957253,467,0.40471092077087795,1.0108815423878048,0.7561000637147992,0,0.41113490364025695,9.919322005015726,0.5,-5.2524635994221445,255,0.45098039215686275,1.1405954145522659,5.112597320686355,37,0.4627450980392157,1.4669647401436932,0.8,-6.099999999999999
SPY,"d50ret,d65ret",3,score_desc,0.0,-9.999999999999997e+17,False,False,False,293,0.39590443686006827,1.0165611611255607,0.7962687938419869,10,0.2150170648464164,9.41892996184441,0.3333333333333333,-5.749925346957253,364,0.3873626373626374,1.0130524311109221,0.7605654654306935,0,0.3543956043956044,9.68005935964408,0.3333333333333333,-5.313910248544854,212,0.419811320754717,1.0350202987056962,1.190460924407077,23,0.4009433962264151,5.985510058866551,0.8,-6.1
SPY,"d65ret,d50ret",3,score_desc,-999999.0,-9.999999999999996e+17,False,False,False,330,0.3939393939393939,1.0045865331920532,0.24169297825387726,22,0.24848484848484848,31.031104230599155,0.3333333333333333,-5.749925346957253,467,0.40471092077087795,1.0108815423878048,0.7561000637147992,0,0.41113490364025695,9.919322005015726,0.5,-5.2524635994221445,255,0.45098039215686275,1.1405954145522659,5.112597320686355,37,0.4627450980392157,1.4669647401436932,0.8,-6.099999999999999
SPY,"d65ret,d50ret",3,score_desc,0.0,-9.999999999999997e+17,False,False,False,293,0.39590443686006827,1.0165611611255607,0.7962687938419869,10,0.2150170648464164,9.41892996184441,0.3333333333333333,-5.749925346957253,364,0.3873626373626374,1.0130524311109221,0.7605654654306935,0,0.3543956043956044,9.68005935964408,0.3333333333333333,-5.313910248544854,212,0.419811320754717,1.0350202987056962,1.190460924407077,23,0.4009433962264151,5.985510058866551,0.8,-6.1
SPY,"d50ret,d65win",3,score_desc,-999999.0,5.986014164020456,True,False,True,338,0.5059171597633136,1.3227162729361182,10.767310270144023,46,0.33136094674556216,0.6639224523877144,0.6666666666666666,-4.536477511677736,567,0.4409171075837742,1.141728744346337,9.329317174747315,23,0.37389770723104054,0.7962875705741688,0.75,-4.570289170581072,216,0.5324074074074074,1.43150350569288,8.491739060127486,28,0.6203703703703703,0.6949160963527866,1.0,-2.304255042812173
SPY,"d50ret,d65win",3,score_desc,0.0,6.321174244700963,True,False,True,324,0.5154320987654321,1.368779803039091,11.397941331153012,43,0.32098765432098764,0.6271886152488457,0.8333333333333334,-4.208997341890931,497,0.4386317907444668,1.1364791877298517,7.89089689739482,23,0.3299798792756539,0.895389041907484,0.75,-4.981757001416078,200,0.52,1.3377738061973616,6.266804771454427,25,0.6,0.8654555920752829,1.0,-2.408998195861628
SPY,"d65win,d50ret",3,score_desc,-999999.0,5.986014164020456,True,False,True,338,0.5059171597633136,1.3227162729361182,10.767310270144023,46,0.33136094674556216,0.6639224523877144,0.6666666666666666,-4.536477511677736,567,0.4409171075837742,1.141728744346337,9.329317174747315,23,0.37389770723104054,0.7962875705741688,0.75,-4.570289170581072,216,0.5324074074074074,1.43150350569288,8.491739060127486,28,0.6203703703703703,0.6949160963527866,1.0,-2.304255042812173
SPY,"d65win,d50ret",3,score_desc,0.0,6.321174244700963,True,False,True,324,0.5154320987654321,1.368779803039091,11.397941331153012,43,0.32098765432098764,0.6271886152488457,0.8333333333333334,-4.208997341890931,497,0.4386317907444668,1.1364791877298517,7.89089689739482,23,0.3299798792756539,0.895389041907484,0.75,-4.981757001416078,200,0.52,1.3377738061973616,6.266804771454427,25,0.6,0.8654555920752829,1.0,-2.408998195861628
SPY,"d50ret,d80",3,score_desc,-999999.0,-9.999999999999996e+17,False,False,False,354,0.4067796610169492,1.1373259427378684,7.567438709029406,44,0.1553672316384181,0.9910883045608366,0.6666666666666666,-5.308277835846917,565,0.4424778761061947,1.0896220486020944,7.042533789589685,19,0.3663716814159292,1.0649576166871282,0.5833333333333334,-5.770445967392115,220,0.4409090909090909,1.0204658213885975,0.6337783944573339,19,0.4318181818181818,7.946343229836226,0.4,-4.162787892326145
SPY,"d50ret,d80",3,score_desc,0.0,-9.999999999999996e+17,False,False,False,340,0.4117647058823529,1.1456023110491802,7.768006121937196,44,0.1411764705882353,0.9654987241603306,0.6666666666666666,-4.955454484340937,477,0.4444444444444444,1.1277651546008747,8.76655199165385,19,0.3165618448637317,0.855524498929606,0.5,-5.899380831722642,192,0.4322916666666667,0.9951672945691589,-0.13631274366858026,18,0.390625,,0.4,-4.574213885614507
SPY,"d80,d50ret",3,score_desc,-999999.0,-9.999999999999996e+17,False,False,False,354,0.4067796610169492,1.1373259427378684,7.567438709029406,44,0.1553672316384181,0.9910883045608366,0.6666666666666666,-5.308277835846917,565,0.4424778761061947,1.0896220486020944,7.042533789589685,19,0.3663716814159292,1.0649576166871282,0.5833333333333334,-5.770445967392115,220,0.4409090909090909,1.0204658213885975,0.6337783944573339,19,0.4318181818181818,7.946343229836226,0.4,-4.162787892326145
SPY,"d80,d50ret",3,score_desc,0.0,-9.999999999999996e+17,False,False,False,340,0.4117647058823529,1.1456023110491802,7.768006121937196,44,0.1411764705882353,0.9654987241603306,0.6666666666666666,-4.955454484340937,477,0.4444444444444444,1.1277651546008747,8.76655199165385,19,0.3165618448637317,0.855524498929606,0.5,-5.899380831722642,192,0.4322916666666667,0.9951672945691589,-0.13631274366858026,18,0.390625,,0.4,-4.574213885614507
SPY,"d50ret,d80_front",3,score_desc,-999999.0,-9.999999999999997e+17,False,False,False,258,0.44573643410852715,1.093487385026957,2.360876518631862,22,0.2131782945736434,2.076172290465024,0.6666666666666666,-4.453252569313589,542,0.4446494464944649,1.0749114050493598,4.61163398735191,0,0.4261992619926199,1.6192298004966683,0.5,-5.061942973704221,196,0.45918367346938777,1.1254226036961799,2.9591713061953233,19,0.5051020408163265,1.8469766554974698,1.0,-2.6955473382203077
SPY,"d50ret,d80_front",3,score_desc,0.0,-9.999999999999997e+17,False,False,False,244,0.44672131147540983,1.0641867912960812,1.5197359503385677,11,0.21311475409836064,3.225288187794088,0.6666666666666666,-4.453252569313589,408,0.4338235294117647,1.0585281341058306,2.783634521313937,0,0.36764705882352944,2.48586211745566,0.4166666666666667,-4.577611531374081,169,0.4437869822485207,1.0662361981838522,1.4232891596958874,19,0.4437869822485207,3.495779187502474,0.8,-3.4389184683573903
SPY,"d80_front,d50ret",3,score_desc,-999999.0,-9.999999999999997e+17,False,False,False,258,0.44573643410852715,1.093487385026957,2.360876518631862,22,0.2131782945736434,2.076172290465024,0.6666666666666666,-4.453252569313589,542,0.4446494464944649,1.0749114050493598,4.61163398735191,0,0.4261992619926199,1.6192298004966683,0.5,-5.061942973704221,196,0.45918367346938777,1.1254226036961799,2.9591713061953233,19,0.5051020408163265,1.8469766554974698,1.0,-2.6955473382203077
SPY,"d80_front,d50ret",3,score_desc,0.0,-9.999999999999997e+17,False,False,False,244,0.44672131147540983,1.0641867912960812,1.5197359503385677,11,0.21311475409836064,3.225288187794088,0.6666666666666666,-4.453252569313589,408,0.4338235294117647,1.0585281341058306,2.783634521313937,0,0.36764705882352944,2.48586211745566,0.4166666666666667,-4.577611531374081,169,0.4437869822485207,1.0662361981838522,1.4232891596958874,19,0.4437869822485207,3.495779187502474,0.8,-3.4389184683573903
SPY,"d50ret,d80_zero",3,score_desc,-999999.0,-9.999999999999999e+17,False,False,False,182,0.41208791208791207,1.0443031903364586,1.254716892205602,0,0.1813186813186813,4.654024708269508,0.5,-5.17761027184809,472,0.4364406779661017,1.156905416608382,10.307594632669087,0,0.4088983050847458,0.7276188351673587,0.75,-4.865540151455473,243,0.45267489711934156,1.2013160064846433,7.2407031091312675,34,0.49382716049382713,1.0048979043552504,0.8,-3.586248643707446
SPY,"d50ret,d80_zero",3,score_desc,0.0,-9.999999999999999e+17,False,False,False,153,0.43137254901960786,1.1078199007206306,2.5591857601793535,0,0.13725490196078433,2.281773956806776,0.6666666666666666,-4.112859011344566,297,0.4074074074074074,1.0954284670977532,4.322160552629834,0,0.31986531986531985,1.6949239623005727,0.5833333333333334,-4.239414481477228,139,0.45323741007194246,1.2353366175278082,4.978920700728779,13,0.33093525179856115,1.0847032686408018,0.6,-2.986088292153889
SPY,"d80_zero,d50ret",3,score_desc,-999999.0,-9.999999999999999e+17,False,False,False,182,0.41208791208791207,1.0443031903364586,1.254716892205602,0,0.1813186813186813,4.654024708269508,0.5,-5.17761027184809,472,0.4364406779661017,1.156905416608382,10.307594632669087,0,0.4088983050847458,0.7276188351673587,0.75,-4.865540151455473,243,0.45267489711934156,1.2013160064846433,7.2407031091312675,34,0.49382716049382713,1.0048979043552504,0.8,-3.586248643707446
SPY,"d80_zero,d50ret",3,score_desc,0.0,-9.999999999999999e+17,False,False,False,153,0.43137254901960786,1.1078199007206306,2.5591857601793535,0,0.13725490196078433,2.281773956806776,0.6666666666666666,-4.112859011344566,297,0.4074074074074074,1.0954284670977532,4.322160552629834,0,0.31986531986531985,1.6949239623005727,0.5833333333333334,-4.239414481477228,139,0.45323741007194246,1.2353366175278082,4.978920700728779,13,0.33093525179856115,1.0847032686408018,0.6,-2.986088292153889
SPY,"d50ret,cons_m2s1c45",3,score_desc,-999999.0,-9.999999999999997e+17,False,False,False,241,0.45228215767634855,1.1410389790842939,4.193363925174201,31,0.35269709543568467,0.9232450847910524,0.8333333333333334,-4.961293589657884,506,0.43280632411067194,1.0601429660315767,3.9788827071010973,21,0.39723320158102765,1.804297709758148,0.5833333333333334,-3.569927342766696,215,0.49767441860465117,1.2728404828082718,7.234261224075829,27,0.4697674418604651,0.8225874711013695,0.6,-2.261908822231416
SPY,"d50ret,cons_m2s1c45",3,score_desc,0.0,-9.999999999999997e+17,False,False,False,213,0.4694835680751174,1.1978905855502975,5.091373357990403,21,0.3286384976525822,0.7536891291182928,0.8333333333333334,-4.281322135407707,391,0.4219948849104859,1.0832362622136538,4.3934179297260805,20,0.3350383631713555,1.5585436782918922,0.6666666666666666,-2.828700572764723,186,0.4731182795698925,1.2148897411481392,5.218403172548491,23,0.43010752688172044,0.985418298261165,0.6,-2.401190315726636
SPY,"cons_m2s1c45,d50ret",3,score_desc,-999999.0,-9.999999999999997e+17,False,False,False,241,0.45228215767634855,1.1410389790842939,4.193363925174201,31,0.35269709543568467,0.9232450847910524,0.8333333333333334,-4.961293589657884,506,0.43280632411067194,1.0601429660315767,3.9788827071010973,21,0.39723320158102765,1.804297709758148,0.5833333333333334,-3.569927342766696,215,0.49767441860465117,1.2728404828082718,7.234261224075829,27,0.4697674418604651,0.8225874711013695,0.6,-2.261908822231416
SPY,"cons_m2s1c45,d50ret",3,score_desc,0.0,-9.999999999999997e+17,False,False,False,213,0.4694835680751174,1.1978905855502975,5.091373357990403,21,0.3286384976525822,0.7536891291182928,0.8333333333333334,-4.281322135407707,391,0.4219948849104859,1.0832362622136538,4.3934179297260805,20,0.3350383631713555,1.5585436782918922,0.6666666666666666,-2.828700572764723,186,0.4731182795698925,1.2148897411481392,5.218403172548491,23,0.43010752688172044,0.985418298261165,0.6,-2.401190315726636
SPY,"d50ret,cons_m2s2c30",3,score_desc,-999999.0,-9.999999999999997e+17,False,False,True,306,0.4150326797385621,0.9951075331633331,-0.20218940949250014,42,0.2647058823529412,,0.5,-5.360972650078715,594,0.44276094276094274,1.1091061151154302,8.216805954155607,25,0.36363636363636365,0.8873445717398734,0.6666666666666666,-4.933165791240576,244,0.5,1.3368772344402193,10.012796923844057,37,0.5040983606557377,0.6662009265296447,1.0,-2.7050416749053436
SPY,"d50ret,cons_m2s2c30",3,score_desc,0.0,-9.999999999999997e+17,False,False,True,281,0.4199288256227758,1.0033306484319826,0.12620681782997312,37,0.24555160142348753,40.39785609067688,0.6666666666666666,-4.938723207593435,508,0.43700787401574803,1.1082600941512193,7.21463266284867,25,0.3188976377952756,0.964603455666751,0.5833333333333334,-5.234836248953032,215,0.5023255813953489,1.3880890234706085,10.152896269886797,29,0.4604651162790698,0.5773737950949697,0.8,-2.8361290470246336
SPY,"cons_m2s2c30,d50ret",3,score_desc,-999999.0,-9.999999999999997e+17,False,False,True,306,0.4150326797385621,0.9951075331633331,-0.20218940949250014,42,0.2647058823529412,,0.5,-5.360972650078715,594,0.44276094276094274,1.1091061151154302,8.216805954155607,25,0.36363636363636365,0.8873445717398734,0.6666666666666666,-4.933165791240576,244,0.5,1.3368772344402193,10.012796923844057,37,0.5040983606557377,0.6662009265296447,1.0,-2.7050416749053436
SPY,"cons_m2s2c30,d50ret",3,score_desc,0.0,-9.999999999999997e+17,False,False,True,281,0.4199288256227758,1.0033306484319826,0.12620681782997312,37,0.24555160142348753,40.39785609067688,0.6666666666666666,-4.938723207593435,508,0.43700787401574803,1.1082600941512193,7.21463266284867,25,0.3188976377952756,0.964603455666751,0.5833333333333334,-5.234836248953032,215,0.5023255813953489,1.3880890234706085,10.152896269886797,29,0.4604651162790698,0.5773737950949697,0.8,-2.8361290470246336
SPY,"d50ret,cons_m3allc30",3,score_desc,-999999.0,-9.999999999999996e+17,False,False,False,368,0.43478260869565216,1.0487141080000566,2.4233160994893472,57,0.25271739130434784,2.8346375731683393,0.6666666666666666,-6.637604136255478,629,0.4546899841017488,1.1787395055802927,13.749612116297062,25,0.3497615262321145,0.537632180673063,0.75,-4.055968212790933,272,0.4742647058823529,1.2573603312643307,8.679148463058915,48,0.5036764705882353,0.733023092948435,0.8,-3.951282521287708
SPY,"d50ret,cons_m3allc30",3,score_desc,0.0,-9.999999999999996e+17,False,False,False,359,0.43175487465181056,1.0401455101708823,1.9529438779040953,52,0.24512534818941503,3.317607241978112,0.6666666666666666,-6.637604136255478,555,0.45045045045045046,1.1841162575902129,12.853911133762008,25,0.3153153153153153,0.5750960830962304,0.75,-4.689517689436956,240,0.475,1.274083943749442,8.207296128993136,34,0.475,0.7142445159060259,0.8,-3.967949229583018
SPY,"cons_m3allc30,d50ret",3,score_desc,-999999.0,-9.999999999999996e+17,False,False,False,368,0.43478260869565216,1.0487141080000566,2.4233160994893472,57,0.25271739130434784,2.8346375731683393,0.6666666666666666,-6.637604136255478,629,0.4546899841017488,1.1787395055802927,13.749612116297062,25,0.3497615262321145,0.537632180673063,0.75,-4.055968212790933,272,0.4742647058823529,1.2573603312643307,8.679148463058915,48,0.5036764705882353,0.733023092948435,0.8,-3.951282521287708
SPY,"cons_m3allc30,d50ret",3,score_desc,0.0,-9.999999999999996e+17,False,False,False,359,0.43175487465181056,1.0401455101708823,1.9529438779040953,52,0.24512534818941503,3.317607241978112,0.6666666666666666,-6.637604136255478,555,0.45045045045045046,1.1841162575902129,12.853911133762008,25,0.3153153153153153,0.5750960830962304,0.75,-4.689517689436956,240,0.475,1.274083943749442,8.207296128993136,34,0.475,0.7142445159060259,0.8,-3.967949229583018
SPY,"d50ret,cons_m3s2c30",3,score_desc,-999999.0,-9.999999999999996e+17,False,False,True,331,0.4380664652567976,1.0489286586289601,2.0800937371128883,50,0.29607250755287007,2.6063054429159114,0.6666666666666666,-4.153479404116508,602,0.4418604651162791,1.100798246535873,7.752726787425246,25,0.3588039867109635,0.9404611255340399,0.5833333333333334,-4.14593325854336,260,0.5,1.3896720479663036,12.062512093103763,45,0.4846153846153846,0.5529971316365923,0.8,-2.8401266689438227
SPY,"d50ret,cons_m3s2c30",3,score_desc,0.0,-9.999999999999997e+17,False,False,True,313,0.44089456869009586,1.0529928062915894,2.1382046893227296,40,0.28434504792332266,2.5354727056228747,0.6666666666666666,-4.153479404116507,515,0.4368932038834951,1.1057052504330904,7.180829498112053,25,0.31650485436893205,0.9691442471624948,0.6666666666666666,-4.734836248953032,230,0.48695652173913045,1.3423265588463238,9.729800105782555,32,0.45652173913043476,0.6024806457294251,0.8,-2.2583427904910565
SPY,"cons_m3s2c30,d50ret",3,score_desc,-999999.0,-9.999999999999996e+17,False,False,True,331,0.4380664652567976,1.0489286586289601,2.0800937371128883,50,0.29607250755287007,2.6063054429159114,0.6666666666666666,-4.153479404116508,602,0.4418604651162791,1.100798246535873,7.752726787425246,25,0.3588039867109635,0.9404611255340399,0.5833333333333334,-4.14593325854336,260,0.5,1.3896720479663036,12.062512093103763,45,0.4846153846153846,0.5529971316365923,0.8,-2.8401266689438227
SPY,"cons_m3s2c30,d50ret",3,score_desc,0.0,-9.999999999999997e+17,False,False,True,313,0.44089456869009586,1.0529928062915894,2.1382046893227296,40,0.28434504792332266,2.5354727056228747,0.6666666666666666,-4.153479404116507,515,0.4368932038834951,1.1057052504330904,7.180829498112053,25,0.31650485436893205,0.9691442471624948,0.6666666666666666,-4.734836248953032,230,0.48695652173913045,1.3423265588463238,9.729800105782555,32,0.45652173913043476,0.6024806457294251,0.8,-2.2583427904910565
SPY,"d65ret,d65win",3,score_desc,-999999.0,6.706278274072807,True,False,False,352,0.5113636363636364,1.3593381076183997,12.941190421744274,38,0.29261363636363635,0.5795448297707001,0.8333333333333334,-3.181140387678073,515,0.44660194174757284,1.1452609832413874,8.671970836331935,21,0.36310679611650487,0.7773880119993868,0.8333333333333334,-3.858430997334019,276,0.5036231884057971,1.2669847723915866,7.621519681962965,46,0.6304347826086957,0.8082516382950617,0.8,-3.0311921979790917
SPY,"d65ret,d65win",3,score_desc,0.0,6.734583047760954,True,False,False,349,0.5100286532951289,1.3682060192794456,13.150097285789005,38,0.28653295128939826,0.5703379858721707,0.8333333333333334,-3.181140387678073,494,0.4493927125506073,1.1847100744000083,10.551821942082308,12,0.3562753036437247,0.6388930940624241,0.8333333333333334,-3.858430997334022,262,0.4961832061068702,1.195042555470817,5.516282983669308,41,0.6259541984732825,1.116713154035303,0.6,-3.0311921979790917
