daily_pnl,trade_count,ticker,date
0.0,0.0,SPXW,20260319
0.0,0.0,SPXW,20260320
0.0,0.0,SPXW,20260323
0.0,0.0,SPXW,20260324
-1439.0511037946005,4.0,SPXW,20260325
10000.0,4.0,SPXW,20260326
0.0,0.0,SPXW,20260327
0.0,0.0,SPXW,20260330
0.0,0.0,SPXW,20260331
-266.58480688516374,4.0,SPXW,20260401
0.0,0.0,SPXW,20260402
0.0,0.0,SPXW,20260403
0.0,0.0,SPXW,20260406
6886.946177240712,4.0,SPXW,20260407
4637.338872301841,4.0,SPXW,20260408
0.0,0.0,SPXW,20260409
0.0,0.0,SPXW,20260410
0.0,0.0,SPXW,20260413
0.0,0.0,SPXW,20260414
6078.506989920251,4.0,SPXW,20260415
6000.0,4.0,SPXW,20260416
0.0,0.0,SPXW,20260417
0.0,0.0,SPXW,20260420
0.0,0.0,SPXW,20260421
-4242.581872295686,4.0,SPXW,20260422
-6000.0,4.0,SPXW,20260423
0.0,0.0,SPXW,20260424
0.0,0.0,SPXW,20260427
0.0,0.0,SPXW,20260428
-2649.7319441206214,4.0,SPXW,20260429
2000.0,4.0,SPXW,20260430
0.0,0.0,SPXW,20260501
0.0,0.0,SPXW,20260504
0.0,0.0,SPXW,20260505
0.0,0.0,SPXW,20260506
2000.0,4.0,SPXW,20260507
-746.0486371910001,2.0,SPXW,20260508
0.0,0.0,SPXW,20260511
0.0,0.0,SPXW,20260512
0.0,0.0,SPXW,20260513
3500.0,3.0,SPXW,20260514
1421.3598815632586,3.0,SPXW,20260515
0.0,0.0,SPXW,20260518
0.0,0.0,SPXW,20260519
0.0,0.0,SPXW,20260520
-3000.0,2.0,SPXW,20260521
1655.3455229731435,2.0,SPXW,20260522
0.0,0.0,SPXW,20260525
1364.734335127516,2.0,SPXW,20260526
0.0,0.0,SPXW,20260527
1000.0,2.0,SPY,20260102
2500.0,1.0,SPY,20260105
5000.0,2.0,SPY,20260106
1000.0,2.0,SPY,20260107
-1466.216248870331,2.0,SPY,20260108
0.0,0.0,SPY,20260109
-3000.0,2.0,SPY,20260112
5000.0,2.0,SPY,20260113
-3000.0,2.0,SPY,20260114
-1500.0,1.0,SPY,20260115
0.0,0.0,SPY,20260116
0.0,0.0,SPY,20260119
1000.0,2.0,SPY,20260120
1000.0,2.0,SPY,20260121
-1500.0,1.0,SPY,20260122
0.0,0.0,SPY,20260123
1186.8095336709966,2.0,SPY,20260126
0.0,0.0,SPY,20260127
1995.412793868662,2.0,SPY,20260128
1000.0,2.0,SPY,20260129
1313.8195227303024,2.0,SPY,20260130
0.0,0.0,SPY,20260202
0.0,0.0,SPY,20260203
6000.0,4.0,SPY,20260204
-500.0,3.0,SPY,20260205
0.0,0.0,SPY,20260206
-233.4628184360835,1.0,SPY,20260209
5656.712513753356,4.0,SPY,20260210
0.0,0.0,SPY,20260211
2500.0,1.0,SPY,20260212
0.0,0.0,SPY,20260213
0.0,0.0,SPY,20260216
-616.6667143503826,2.0,SPY,20260217
7052.845477238392,4.0,SPY,20260218
-779.0700433833081,4.0,SPY,20260219
0.0,0.0,SPY,20260220
2500.0,1.0,SPY,20260223
0.0,0.0,SPY,20260224
-2532.9510296457884,2.0,SPY,20260225
-6000.0,4.0,SPY,20260226
0.0,0.0,SPY,20260227
2500.0,1.0,SPY,20260302
-2000.0,4.0,SPY,20260303
-385.53020960571723,4.0,SPY,20260304
2000.0,4.0,SPY,20260305
729.83378998063,4.0,SPY,20260306
0.0,0.0,SPY,20260309
2500.0,1.0,SPY,20260310
-6000.0,4.0,SPY,20260311
-2347.650361471153,4.0,SPY,20260312
-2767.8150912312876,4.0,SPY,20260313
0.0,0.0,SPY,20260316
7500.0,3.0,SPY,20260317
-2000.0,4.0,SPY,20260318
-500.0,3.0,SPY,20260319
-3791.545875300861,4.0,SPY,20260320
495.1922977729095,4.0,SPY,20260323
0.0,0.0,SPY,20260324
0.0,0.0,SPY,20260325
-2000.0,4.0,SPY,20260326
-1831.4086042761774,4.0,SPY,20260327
8152.174016059876,4.0,SPY,20260330
2000.0,4.0,SPY,20260331
0.0,0.0,SPY,20260401
0.0,0.0,SPY,20260402
0.0,0.0,SPY,20260403
-381.02578596453105,2.0,SPY,20260406
5000.0,2.0,SPY,20260407
0.0,0.0,SPY,20260408
0.0,0.0,SPY,20260409
1000.0,2.0,SPY,20260410
2500.0,1.0,SPY,20260413
5000.0,2.0,SPY,20260414
0.0,0.0,SPY,20260415
-3000.0,2.0,SPY,20260416
0.0,0.0,SPY,20260417
1000.0,2.0,SPY,20260420
-1500.0,1.0,SPY,20260421
-1500.0,1.0,SPY,20260422
-3000.0,2.0,SPY,20260423
4047.987606958043,2.0,SPY,20260424
0.0,0.0,SPY,20260427
0.0,0.0,SPY,20260428
5000.0,2.0,SPY,20260429
-1500.0,1.0,SPY,20260430
-1806.3823286587744,3.0,SPY,20260501
-1794.5218577638339,6.0,SPY,20260504
-933.61002418514,1.0,SPY,20260505
0.0,0.0,SPY,20260506
2500.0,1.0,SPY,20260507
-1500.0,1.0,SPY,20260508
-409.89742560495586,7.0,SPY,20260511
6216.678211861717,4.0,SPY,20260512
0.0,0.0,SPY,20260513
0.0,0.0,SPY,20260514
0.0,0.0,SPY,20260515
0.0,0.0,SPY,20260518
3.5461382657015292,6.0,SPY,20260519
0.0,0.0,SPY,20260520
4417.807973108997,3.0,SPY,20260521
0.0,0.0,SPY,20260522
0.0,0.0,SPY,20260525
0.0,0.0,SPY,20260526
0.0,0.0,SPY,20260527
