ticker,trade_date,path,size_bytes,sha256,audit_rows_read,model_rows_used,original_invalid_open_rows,audit_first_clock,model_first_clock,last_clock
QQQ,20250305,D:\ThetaData\data_underlying_derived\QQQ\2025\03\QQQ_20250305.parquet,14819,39050efe5c2a613ed73e40c2e0ab6ab8d789cd93a2d98ad6cd0ed025feb331e4,66,36,0,09:30:00,10:00:00,10:35:00
QQQ,20250306,D:\ThetaData\data_underlying_derived\QQQ\2025\03\QQQ_20250306.parquet,14634,ab8db3c5e9dd298b801b3c7ba10420aeb1b4078758cf742bdeeffe182e695921,66,36,0,09:30:00,10:00:00,10:35:00
QQQ,20250307,D:\ThetaData\data_underlying_derived\QQQ\2025\03\QQQ_20250307.parquet,14708,09bd53bfef8d30933c0c9b7bf64cb8bfa8af85d86761b5259b52216a0020cb0d,66,36,0,09:30:00,10:00:00,10:35:00
QQQ,20250310,D:\ThetaData\data_underlying_derived\QQQ\2025\03\QQQ_20250310.parquet,14822,952f224c928f2cb14ef8cfe7fb0373bf80e34b4e7caf140bc755bdf97c7f8ce5,66,36,0,09:30:00,10:00:00,10:35:00
QQQ,20250311,D:\ThetaData\data_underlying_derived\QQQ\2025\03\QQQ_20250311.parquet,14619,11766f6fa2583204950fef9aef07f693a82c7da6c83075c7c9b9a9e12a7ee1a9,66,36,0,09:30:00,10:00:00,10:35:00
QQQ,20250312,D:\ThetaData\data_underlying_derived\QQQ\2025\03\QQQ_20250312.parquet,13914,b148beff74047afca37b92584c55c317e468dbe43ccf413c0616d7fbe27b8f3f,66,36,0,09:30:00,10:00:00,10:35:00
QQQ,20250313,D:\ThetaData\data_underlying_derived\QQQ\2025\03\QQQ_20250313.parquet,14507,4f8343f252f30a1793e6c9a631d597ce63c7afd1e9ebd1f9a2e4882c3d1b6f01,66,36,0,09:30:00,10:00:00,10:35:00
QQQ,20250314,D:\ThetaData\data_underlying_derived\QQQ\2025\03\QQQ_20250314.parquet,13199,93dcace522e587fe1c871ea3ee26e5002215f1e0c75de2b5d27f121fc13bd3da,66,36,0,09:30:00,10:00:00,10:35:00
QQQ,20250317,D:\ThetaData\data_underlying_derived\QQQ\2025\03\QQQ_20250317.parquet,14182,69b3834b88aa868afd5108915bf0154d7dbe96b110d4c5ab31e4a0d565172175,66,36,0,09:30:00,10:00:00,10:35:00
QQQ,20250318,D:\ThetaData\data_underlying_derived\QQQ\2025\03\QQQ_20250318.parquet,12684,1da24b6cbcc5d99f13923efc377a374a79311c0d2eb7d79ce96fcaeee833864d,66,36,0,09:30:00,10:00:00,10:35:00
QQQ,20250319,D:\ThetaData\data_underlying_derived\QQQ\2025\03\QQQ_20250319.parquet,14112,c6d0b30b37c9779e37a016eae08ad491af1e16a9e642bb5ecef43c065db7e22d,66,36,0,09:30:00,10:00:00,10:35:00
QQQ,20250320,D:\ThetaData\data_underlying_derived\QQQ\2025\03\QQQ_20250320.parquet,14031,d8ae0be4cc096cbe192e854e05e0d8493f275d131ba561cc4e306109206294bd,66,36,0,09:30:00,10:00:00,10:35:00
QQQ,20250321,D:\ThetaData\data_underlying_derived\QQQ\2025\03\QQQ_20250321.parquet,13634,6acc1dfcd2f0f5046dd6a6b03a78e164bc92d895191e59186051d4ba8ef8836c,66,36,0,09:30:00,10:00:00,10:35:00
QQQ,20250324,D:\ThetaData\data_underlying_derived\QQQ\2025\03\QQQ_20250324.parquet,12217,1b8f65eea1fd0d95cba4ee2bccebb879c2405d3d018c4313297be9630a731bc8,66,36,0,09:30:00,10:00:00,10:35:00
QQQ,20250325,D:\ThetaData\data_underlying_derived\QQQ\2025\03\QQQ_20250325.parquet,12282,a804184d0b0995a02254a92bcce905258dfb5f397ade17081642e2e0088eec17,66,36,0,09:30:00,10:00:00,10:35:00
QQQ,20250326,D:\ThetaData\data_underlying_derived\QQQ\2025\03\QQQ_20250326.parquet,14051,c4453804251e770391be9a0786d9bb2714304c00330c8aefb8e3ab6f631de373,66,36,0,09:30:00,10:00:00,10:35:00
QQQ,20250327,D:\ThetaData\data_underlying_derived\QQQ\2025\03\QQQ_20250327.parquet,13208,ad51470513af49e9abc47da0e970fce8624c3dafd78067d744e1c9c64fbf1000,66,36,0,09:30:00,10:00:00,10:35:00
QQQ,20250328,D:\ThetaData\data_underlying_derived\QQQ\2025\03\QQQ_20250328.parquet,13996,39dafe7cbb564227a29e37a75b95277089e2e0de4118b10e4c29a9137d7dc0db,66,36,0,09:30:00,10:00:00,10:35:00
QQQ,20250331,D:\ThetaData\data_underlying_derived\QQQ\2025\03\QQQ_20250331.parquet,14602,fa577a53851f49c0f33c52b74a30c612848cd8026ed6828c7fc13134de5efa0d,66,36,0,09:30:00,10:00:00,10:35:00
QQQ,20250401,D:\ThetaData\data_underlying_derived\QQQ\2025\04\QQQ_20250401.parquet,14207,93a3ac8fbd3cf46030817b43c29921e813ecdf3ede32834dcd4af3813a2bb604,66,36,0,09:30:00,10:00:00,10:35:00
QQQ,20250402,D:\ThetaData\data_underlying_derived\QQQ\2025\04\QQQ_20250402.parquet,14435,9fdfb0c54d586ea36d0f0385a08fddb23b115b5dacd09e21164f26e13bbca789,66,36,0,09:30:00,10:00:00,10:35:00
QQQ,20250403,D:\ThetaData\data_underlying_derived\QQQ\2025\04\QQQ_20250403.parquet,14171,1a4ff532140215ebff1f1f56ffa532b331fda3c4305dc17c437416681310683c,66,36,0,09:30:00,10:00:00,10:35:00
QQQ,20250404,D:\ThetaData\data_underlying_derived\QQQ\2025\04\QQQ_20250404.parquet,15120,3cc2510e6c23b6eb3dd9b892b06a8476f5aac6eff2ce29398517ec06b775866b,66,36,0,09:30:00,10:00:00,10:35:00
QQQ,20250407,D:\ThetaData\data_underlying_derived\QQQ\2025\04\QQQ_20250407.parquet,15249,e4775be12b60475781e27fe02e980d07120d3b5e9bebdeb87798acaf9b77b390,66,36,0,09:30:00,10:00:00,10:35:00
QQQ,20250408,D:\ThetaData\data_underlying_derived\QQQ\2025\04\QQQ_20250408.parquet,15543,8d25438dcdd339d0ce247ace6189085dacc2f459b87dd8477d33b572c8811424,66,36,0,09:30:00,10:00:00,10:35:00
QQQ,20250409,D:\ThetaData\data_underlying_derived\QQQ\2025\04\QQQ_20250409.parquet,15381,2c8e7beaf918bb20628b51baa823ea0a6041e70747d5d300024302fab7f87831,66,36,0,09:30:00,10:00:00,10:35:00
QQQ,20250410,D:\ThetaData\data_underlying_derived\QQQ\2025\04\QQQ_20250410.parquet,15261,0e77e97648d11ad0ff76e5f1d4d39a1e5c896dbdfaea53f65c351d97af74d6c5,66,36,0,09:30:00,10:00:00,10:35:00
QQQ,20250411,D:\ThetaData\data_underlying_derived\QQQ\2025\04\QQQ_20250411.parquet,14867,8892407a8fa0d26af12bd0495db2ed356e5de2d371d0588c1fe8595f11f37247,66,36,0,09:30:00,10:00:00,10:35:00
QQQ,20250414,D:\ThetaData\data_underlying_derived\QQQ\2025\04\QQQ_20250414.parquet,14524,e9af3a14678824735d25cc82b53c3589974b31281425faecd40db22509430c81,66,36,0,09:30:00,10:00:00,10:35:00
QQQ,20250415,D:\ThetaData\data_underlying_derived\QQQ\2025\04\QQQ_20250415.parquet,13731,c620f894b70e762c65e8ddb48ab26486cd21c089189c8734f0430ed971408527,66,36,0,09:30:00,10:00:00,10:35:00
QQQ,20250416,D:\ThetaData\data_underlying_derived\QQQ\2025\04\QQQ_20250416.parquet,14624,7829bbfde27a8f263ec28728985b756f3fed4b08c779acd447acb7454a2a277e,66,36,0,09:30:00,10:00:00,10:35:00
QQQ,20250417,D:\ThetaData\data_underlying_derived\QQQ\2025\04\QQQ_20250417.parquet,13704,80880a6bb2e461e69c7971688aed2639bfca116bfe9c7b327534515f0bf959f6,66,36,0,09:30:00,10:00:00,10:35:00
QQQ,20250421,D:\ThetaData\data_underlying_derived\QQQ\2025\04\QQQ_20250421.parquet,14244,32161b3920281c1e2063db5f3ad1b87629d229cfbd88faacafa32a6a76e3f235,66,36,0,09:30:00,10:00:00,10:35:00
QQQ,20250422,D:\ThetaData\data_underlying_derived\QQQ\2025\04\QQQ_20250422.parquet,14117,fadd3d3a067aceb830d5db7eb1ede384285486b49d86989831ab35ddac37c71f,66,36,0,09:30:00,10:00:00,10:35:00
QQQ,20250423,D:\ThetaData\data_underlying_derived\QQQ\2025\04\QQQ_20250423.parquet,14445,1080777f915e3ba31f1ea67e067d75f4f9a7c834b6867f890b015c88687beaa3,66,36,0,09:30:00,10:00:00,10:35:00
QQQ,20250424,D:\ThetaData\data_underlying_derived\QQQ\2025\04\QQQ_20250424.parquet,14222,940dd21d1b0061fa827d6ee259b724ce9dd12ab0dc246f15bef0b8c545610f4e,66,36,0,09:30:00,10:00:00,10:35:00
QQQ,20250425,D:\ThetaData\data_underlying_derived\QQQ\2025\04\QQQ_20250425.parquet,14158,c95afde257cffeddf2b07803916bdefc81cf3519bd3a0193735e5652060286b9,66,36,0,09:30:00,10:00:00,10:35:00
QQQ,20250428,D:\ThetaData\data_underlying_derived\QQQ\2025\04\QQQ_20250428.parquet,14172,e0febe44940a758748535686d33f9a548d3ec80999b3c055ca5fa754e69b4a9f,66,36,0,09:30:00,10:00:00,10:35:00
QQQ,20250429,D:\ThetaData\data_underlying_derived\QQQ\2025\04\QQQ_20250429.parquet,13484,abbdad48425a49a6f90ab2d87bd14471b697b618c061d4cc9792b0c57fd1b251,66,36,0,09:30:00,10:00:00,10:35:00
QQQ,20250430,D:\ThetaData\data_underlying_derived\QQQ\2025\04\QQQ_20250430.parquet,14368,bb0a762e0b6cc7fecf97c4816a6177475258c19eafa1b2160ec23c9a760c3f42,66,36,0,09:30:00,10:00:00,10:35:00
QQQ,20250501,D:\ThetaData\data_underlying_derived\QQQ\2025\05\QQQ_20250501.parquet,13362,2b4cd31f403508955cc95febf189ee626881e513b4d1e010e0d50dc3d46a3d60,66,36,0,09:30:00,10:00:00,10:35:00
QQQ,20250502,D:\ThetaData\data_underlying_derived\QQQ\2025\05\QQQ_20250502.parquet,13157,6db95e40204af6d391ec9c58a6a021ffa650ca3be1c1ba44486a219c09ffd85d,66,36,0,09:30:00,10:00:00,10:35:00
QQQ,20250505,D:\ThetaData\data_underlying_derived\QQQ\2025\05\QQQ_20250505.parquet,13102,d68339b3e8cdb9ca98acc411adb3098dc1ac479675a0b99c5af7ee3c23293d6e,66,36,0,09:30:00,10:00:00,10:35:00
QQQ,20250506,D:\ThetaData\data_underlying_derived\QQQ\2025\05\QQQ_20250506.parquet,13168,d18d4eb9702c9ac13c6673f035ad1ff41bcaa89a267dc1116a3348cd94470e9d,66,36,0,09:30:00,10:00:00,10:35:00
QQQ,20250507,D:\ThetaData\data_underlying_derived\QQQ\2025\05\QQQ_20250507.parquet,13928,07273612350eedf00e1fc087a4ca8f5ed33bb74b3c1561c1f7c389a9f8d3c7e2,66,36,0,09:30:00,10:00:00,10:35:00
QQQ,20250508,D:\ThetaData\data_underlying_derived\QQQ\2025\05\QQQ_20250508.parquet,13383,ea8606cf81d5670e0ec8c4e1f8a1e4c364c40b3a2c77f1cd91f6942f5cf758bb,66,36,0,09:30:00,10:00:00,10:35:00
QQQ,20250509,D:\ThetaData\data_underlying_derived\QQQ\2025\05\QQQ_20250509.parquet,12810,df8735af938f952a5716a74d5be895936f9ddef8faf8958686e8e48dc4f4fd9e,66,36,0,09:30:00,10:00:00,10:35:00
QQQ,20250512,D:\ThetaData\data_underlying_derived\QQQ\2025\05\QQQ_20250512.parquet,13229,609f8f73ef4339395dea142df6d57f3cbfeea1ba42deb081ef0173c08a503d97,66,36,0,09:30:00,10:00:00,10:35:00
QQQ,20250513,D:\ThetaData\data_underlying_derived\QQQ\2025\05\QQQ_20250513.parquet,13181,854f1356e953725488c6dc506cec0a7a4618f13d7c0ba2a69845b8c742654a5a,66,36,0,09:30:00,10:00:00,10:35:00
QQQ,20250514,D:\ThetaData\data_underlying_derived\QQQ\2025\05\QQQ_20250514.parquet,12180,6cd014e5729746552bff433e4de19e223bff1125cc57729c284ca9f0c17c4848,66,36,0,09:30:00,10:00:00,10:35:00
QQQ,20250515,D:\ThetaData\data_underlying_derived\QQQ\2025\05\QQQ_20250515.parquet,13801,95dcb8786159bd8259955b95320a86c9f1f66daec78d82613df60b94a9a9d262,66,36,0,09:30:00,10:00:00,10:35:00
QQQ,20250516,D:\ThetaData\data_underlying_derived\QQQ\2025\05\QQQ_20250516.parquet,12612,72758e136966c03630fb82eb364ee03453289ff095a89eb0c6ba5cd32198db49,66,36,0,09:30:00,10:00:00,10:35:00
QQQ,20250519,D:\ThetaData\data_underlying_derived\QQQ\2025\05\QQQ_20250519.parquet,13345,a8e27efe2fe588b84e639db400b7888f3ffe14440d5ead1c5538b751daaf2759,66,36,0,09:30:00,10:00:00,10:35:00
QQQ,20250520,D:\ThetaData\data_underlying_derived\QQQ\2025\05\QQQ_20250520.parquet,12593,dba1c1cc9303afbb1a016a6e62e40300dc82e147497b8d5295bc8304d5890c4d,66,36,0,09:30:00,10:00:00,10:35:00
QQQ,20250521,D:\ThetaData\data_underlying_derived\QQQ\2025\05\QQQ_20250521.parquet,14297,aaac7b8db9a55f2a3d9db15f2be3d8993b5e4c28a6718f80a95a8456b441649a,66,36,0,09:30:00,10:00:00,10:35:00
QQQ,20250522,D:\ThetaData\data_underlying_derived\QQQ\2025\05\QQQ_20250522.parquet,13013,553bf1aacf8804c3a6db7c01f8dbfc5ea9bac1c035e4071ae4552235137bf1c7,66,36,0,09:30:00,10:00:00,10:35:00
QQQ,20250523,D:\ThetaData\data_underlying_derived\QQQ\2025\05\QQQ_20250523.parquet,13565,93e37e8fa44abf4ba76caba69ac4773d8b6fd0e85a7149e1319ced6181100240,66,36,0,09:30:00,10:00:00,10:35:00
QQQ,20250527,D:\ThetaData\data_underlying_derived\QQQ\2025\05\QQQ_20250527.parquet,13025,e44aacc1c6db7e8fe50c13f7f56eeb197e1b03e25315cce416abdce80f36a67f,66,36,0,09:30:00,10:00:00,10:35:00
QQQ,20250528,D:\ThetaData\data_underlying_derived\QQQ\2025\05\QQQ_20250528.parquet,12020,cbc207e5a5f5083d9418d0ebac5c7e50daa6bac911c2e05392f1c9568a8853f4,66,36,0,09:30:00,10:00:00,10:35:00
QQQ,20250529,D:\ThetaData\data_underlying_derived\QQQ\2025\05\QQQ_20250529.parquet,13571,2acc1bbac79d9a7f123ddca9de333c6e99b29b5a5c91030579beb9ec644f622c,66,36,0,09:30:00,10:00:00,10:35:00
QQQ,20250530,D:\ThetaData\data_underlying_derived\QQQ\2025\05\QQQ_20250530.parquet,13972,fe73389a8cb8b0edbf130cd25ae42c726b05858b3782d3ee2212d7c086cdf7ef,66,36,0,09:30:00,10:00:00,10:35:00
QQQ,20250602,D:\ThetaData\data_underlying_derived\QQQ\2025\06\QQQ_20250602.parquet,13361,d578f05a83e6e29bf4092dd74851738013d804b91db1db2d2e26377ffe182bce,66,36,0,09:30:00,10:00:00,10:35:00
QQQ,20250603,D:\ThetaData\data_underlying_derived\QQQ\2025\06\QQQ_20250603.parquet,13058,82b7ec78f790c7469a811cf0d16bba6da834e9e84b4a1dd16ffe0408b98a62e1,66,36,0,09:30:00,10:00:00,10:35:00
QQQ,20250604,D:\ThetaData\data_underlying_derived\QQQ\2025\06\QQQ_20250604.parquet,12121,0dd80ba15f3294b9921ae841a9149a16df96a09bc0c1049ba2c9ec1c2c1f1584,66,36,0,09:30:00,10:00:00,10:35:00
QQQ,20250605,D:\ThetaData\data_underlying_derived\QQQ\2025\06\QQQ_20250605.parquet,14098,9eb39fb8de86851ff6b6be5e6a69a184c39b3f025a0520d78a74b536abb67432,66,36,0,09:30:00,10:00:00,10:35:00
QQQ,20250606,D:\ThetaData\data_underlying_derived\QQQ\2025\06\QQQ_20250606.parquet,12347,97880fa66fb7b2c027c669a01820e3a83da615439895fe79633bba7c7ee35ab0,66,36,0,09:30:00,10:00:00,10:35:00
QQQ,20250609,D:\ThetaData\data_underlying_derived\QQQ\2025\06\QQQ_20250609.parquet,11850,bc350add6120a7514506250e5fa096ab7e81f5e58988383452a2c2934a2171ce,66,36,0,09:30:00,10:00:00,10:35:00
QQQ,20250610,D:\ThetaData\data_underlying_derived\QQQ\2025\06\QQQ_20250610.parquet,12712,f5c4cb5ca87ff72f84113a8fba7ba70cb34e2da7ec8c840d7b1723b4fcadcbfc,66,36,0,09:30:00,10:00:00,10:35:00
QQQ,20250611,D:\ThetaData\data_underlying_derived\QQQ\2025\06\QQQ_20250611.parquet,13760,632dad9fa31e0f4eb9ca84e0b4bc9e4643198d9d1cedc6e413c14327b89af7be,66,36,0,09:30:00,10:00:00,10:35:00
QQQ,20250612,D:\ThetaData\data_underlying_derived\QQQ\2025\06\QQQ_20250612.parquet,12095,e994e0ab11e24d8fbec9ace9527a447dd5477cf31f94813e9f9822ea60917992,66,36,0,09:30:00,10:00:00,10:35:00
QQQ,20250613,D:\ThetaData\data_underlying_derived\QQQ\2025\06\QQQ_20250613.parquet,13894,6d18f9dc9ce15c49511ec686730c5c39623a19e81d1db88452d1f2ff8ade07d2,66,36,0,09:30:00,10:00:00,10:35:00
QQQ,20250616,D:\ThetaData\data_underlying_derived\QQQ\2025\06\QQQ_20250616.parquet,11788,df72d15b5a6fdced5779f6f36a07dd7436489b76771e468985d68790afa7e866,66,36,0,09:30:00,10:00:00,10:35:00
QQQ,20250617,D:\ThetaData\data_underlying_derived\QQQ\2025\06\QQQ_20250617.parquet,13065,9ba64c82dd98005ed30b2bd620e9565adb7d8d05b14385bcbb66d43b253aa636,66,36,0,09:30:00,10:00:00,10:35:00
QQQ,20250618,D:\ThetaData\data_underlying_derived\QQQ\2025\06\QQQ_20250618.parquet,13152,3f7dc841026ec338812666fe413e0e7fb7a4ab58640167a86c282ee4aba6f437,66,36,0,09:30:00,10:00:00,10:35:00
